"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","01-Sep-22","26-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,6.5,84,84,"9.4T",NA,NA,"9.4T","SD1831"
"2","2*","16-Aug-22","15-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,6.8,78,78,"4.3",NA,NA,"4.3","SD1831"
"3","3*","16-Aug-22","13-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,6.9,81,81,"6.9",NA,NA,"6.9","SD1831"
"4","4","06-Aug-22","04-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.1,92,91,"17.5",NA,NA,"17.5","SD1831"
"5","5","30-Jul-22","29-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.8,87,87,"13.8",NA,NA,"13.8","SD1831"
"6","6","29-Jul-22","28-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.3,88,88,"14.7",NA,NA,"14.7","SD1831"
"7","7","29-Jul-22","27-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,4.4,86,86,"12.9",NA,NA,"12.9","SD1831"
"8","8","28-Jul-22","21-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,4.1,88,88,"14.7",NA,NA,"14.7","SD1831"
"9","9*","16-Jul-22","09-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,85,85,"11.9",NA,NA,"11.9","SD1831"
"10","10","16-Jul-22","08-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,86,85,"11.9",NA,NA,"11.9","SD1831"
"11","11","15-Jul-22","06-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,85,85,"11.9",NA,NA,"11.9","SD1831"
"12","12","15-Jul-22","05-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,87,86,"12.9",NA,NA,"12.9","SD1831"
"13","13*","13-Jul-22","02-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.6,83,83,"10.1",NA,NA,"10.1","SD1831"
"14","14","13-Jul-22","01-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.6,88,88,"14.7",NA,NA,"14.7","SD1831"
"15","15","18-Jun-22","15-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.6,87,85,"11.9",NA,NA,"11.9","SD1831"
"16","16*","11-Jun-22","10-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.6,80,79,"6.4",NA,NA,"6.4","SD1831"
"17","17*","11-Jun-22","07-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,75,75,"2.7",NA,NA,"2.7","SD1831"
"18","18*","30-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,78,78,"5.5",NA,NA,"5.5","SD1831"
"19","19*","30-May-22","27-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.8,80,80,"7.3",NA,NA,"7.3","SD1831"
"20","20*","23-May-22","19-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3.7,78,78,"5.5",NA,NA,"5.5","SD1831"
