"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","01-Sep-22","27-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,12.7,92,92,"16.2T",NA,NA,"16.2T","CPA120"
"2","2","31-Jul-22","30-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.9,92,92,"18.4",NA,NA,"18.4","CPA120"
"3","3*","13-Jul-22","02-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.9,89,89,"15.7",NA,NA,"15.7","CPA120"
"4","4","30-Jun-22","18-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.2,92,92,"18.4",NA,NA,"18.4","CPA120"
"5","5*","16-Jun-22","11-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.9,88,88,"14.7",NA,NA,"14.7","CPA120"
"6","6*","10-Jun-22","04-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11,87,87,"13.8",NA,NA,"13.8","CPA120"
"7","7*","10-Jun-22","04-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.5,83,83,"10.1",NA,NA,"10.1","CPA120"
"8","8","30-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11,93,90,"16.6",NA,NA,"16.6","CPA120"
"9","9*","23-May-22","21-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.1,88,88,"14.7",NA,NA,"14.7","CPA120"
"10","10*","25-Apr-22","16-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.5,86,86,"12.9",NA,NA,"12.9","CPA120"
"11","11","09-Apr-22","02-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,11.1,95,95,"21.2",NA,NA,"21.2","CPA120"
"12","12","23-Feb-22","19-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.7,91,91,"17.5",NA,NA,"17.5","CPA120"
"13","13","31-Jan-22","29-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.6,90,90,"16.6",NA,NA,"16.6","CPA120"
"14","14","14-Jan-22","01-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.6,93,93,"19.4",NA,NA,"19.4","CPA120"
"15","15","05-Jan-22","25-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,10.2,93,93,"19.4",NA,NA,"19.4","CPA120"
"16","16*","23-Nov-21","20-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.9,85,85,"11.9",NA,NA,"11.9","CPA120"
"17","17*","01-Nov-21","30-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.9,89,89,"15.7",NA,NA,"15.7","CPA120"
"18","18*","03-Oct-21","25-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.8,86,86,"12.9T",NA,NA,"12.9T","CPA120"
"19","19","24-Aug-21","14-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.7,91,91,"17.5T",NA,NA,"17.5T","CPA120"
"20","20*","27-Nov-20","21-Nov-20","LODHI COURSE MEN NEW - BLUE",72.1,122,10,82,82,"9.2T",NA,NA,"9.2T","CPA120"
