"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","02-Nov-15","31-Oct-15","Delhi Golf Course Mens-12 - Blue",72.1,127,15.8,86,86,12.4,NA,NA,12.4,"B182"
"2","2","01-Mar-15","27-Feb-15","Delhi Golf Course Mens-12 - Blue",72.1,127,15.8,94,94,19.5,NA,NA,19.5,"B182"
"3","3*","12-Oct-14","07-Oct-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.8,91,91,16.8,NA,NA,16.8,"B182"
"4","4*","10-Oct-14","30-Sep-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.7,91,91,16.8,NA,NA,16.8,"B182"
"5","5*","10-Oct-14","23-Sep-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,91,91,16.8,NA,NA,16.8,"B182"
"6","6","18-Sep-14","13-Sep-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,92,92,17.7,NA,NA,17.7,"B182"
"7","7*","09-Sep-14","06-Sep-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.5,91,91,16.8,NA,NA,16.8,"B182"
"8","8*","29-Aug-14","27-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.3,91,91,16.8,NA,NA,16.8,"B182"
"9","9","09-Sep-14","22-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.2,92,92,17.7,NA,NA,17.7,"B182"
"10","10*","21-Aug-14","20-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,87,87,13.3,NA,NA,13.3,"B182"
"11","11*","20-Aug-14","16-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.8,89,89,15,NA,NA,15,"B182"
"12","12*","17-Aug-14","12-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.9,90,90,15.9,NA,NA,15.9,"B182"
"13","13","07-Aug-14","05-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.9,91,91,16.8,NA,NA,16.8,"B182"
"14","14*","03-Aug-14","02-Aug-14","Delhi Golf Course Mens-12 - Blue",72.1,127,16,89,89,15,NA,NA,15,"B182"
"15","15","18-Jul-14","12-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,16,93,93,18.6,NA,NA,18.6,"B182"
"16","16","13-Jul-14","05-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,16,93,93,18.6,NA,NA,18.6,"B182"
"17","17","04-Jul-14","01-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,95,95,20.4,NA,NA,20.4,"B182"
"18","18","28-Jun-14","22-May-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,95,94,19.5,NA,NA,19.5,"B182"
"19","19","28-May-14","15-May-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,92,92,17.7,NA,NA,17.7,"B182"
"20","20","24-May-14","07-May-14","Delhi Golf Course Mens-12 - Blue",72.1,127,15.6,91,91,16.8,NA,NA,16.8,"B182"
