"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","28-Dec-18","15-Dec-18","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,93,91,"16.8T",NA,NA,"16.8T","S488"
"2","2*","10-Jan-18","18-Dec-17","FRIMA GOLF CLUB - GENTS",72,113,13.5,86,86,"14.0",NA,NA,"14.0","S488"
"3","3","10-Jan-18","16-Dec-17","FRIMA GOLF CLUB - GENTS",72,113,13.5,88,88,"16.0",NA,NA,"16.0","S488"
"4","4*","10-Jan-18","04-Dec-17","FRIMA GOLF CLUB - GENTS",72,113,13.5,86,86,"14.0",NA,NA,"14.0","S488"
"5","5*","10-Jan-18","02-Dec-17","FRIMA GOLF CLUB - GENTS",72,113,13.5,85,85,"13.0",NA,NA,"13.0","S488"
"6","6*","13-Nov-16","11-Nov-16","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,88,88,"14.1T",NA,NA,"14.1T","S488"
"7","7","27-Sep-16","25-Sep-16","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,92,92,"17.7",NA,NA,"17.7","S488"
"8","8","25-Sep-16","24-Sep-16","Delhi Golf Course Mens-12 - Blue",72.1,127,13.3,90,90,"15.9",NA,NA,"15.9","S488"
"9","9","31-Aug-16","25-Aug-16","FRIMA GOLF CLUB - GENTS",72,113,13.3,88,88,"16.0",NA,NA,"16.0","S488"
"10","10","31-Aug-16","19-Aug-16","FRIMA GOLF CLUB - GENTS",72,113,13.3,88,88,"16.0",NA,NA,"16.0","S488"
"11","11*","31-Aug-16","13-Aug-16","FRIMA GOLF CLUB - GENTS",72,113,13.2,86,86,"14.0",NA,NA,"14.0","S488"
"12","12*","31-Aug-16","09-Aug-16","FRIMA GOLF CLUB - GENTS",72,113,13.4,85,85,"13.0",NA,NA,"13.0","S488"
"13","13","31-Aug-16","06-Aug-16","FRIMA GOLF CLUB - GENTS",72,113,13.4,90,90,"18.0",NA,NA,"18.0","S488"
"14","14*","31-Mar-15","29-Mar-15","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,86,86,"12.4",NA,NA,"12.4","S488"
"15","15*","22-Mar-15","19-Mar-15","Delhi Golf Course Mens-12 - Blue",72.1,127,13.3,89,89,"15.0",NA,NA,"15.0","S488"
"16","16","24-Nov-13","24-Nov-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.3,94,92,"17.7",NA,NA,"17.7","S488"
"17","17*","13-Nov-13","13-Nov-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.9,89,89,"15.0",NA,NA,"15.0","S488"
"18","18","08-Feb-13","08-Feb-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,92,92,"17.7",NA,NA,"17.7","S488"
"19","19*","08-Feb-13","07-Feb-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,86,86,"12.4",NA,NA,"12.4","S488"
"20","20","29-Sep-12","27-Sep-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,89,89,"15.0",NA,NA,"15.0","S488"
