"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","18-May-22","01-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,91,91,"17.5",NA,NA,"17.5","M564"
"2","2*","05-Jan-22","16-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,84,84,"11.0",NA,NA,"11.0","M564"
"3","3","03-Nov-21","28-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.3,87,87,"13.8T",NA,NA,"13.8T","M564"
"4","4*","03-Nov-21","28-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.4,82,82,"9.2T",NA,NA,"9.2T","M564"
"5","5","03-Nov-21","24-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7.9,87,87,"13.8T",NA,NA,"13.8T","M564"
"6","6*","02-Nov-21","22-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7.5,92,86,"12.9T",NA,NA,"12.9T","M564"
"7","7","03-Nov-21","17-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7.5,103,88,"14.7T",NA,NA,"14.7T","M564"
"8","8","09-Aug-21","07-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7,88,88,"14.7",NA,NA,"14.7","M564"
"9","9*","15-Feb-21","07-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7,84,84,"11.0",NA,NA,"11.0","M564"
"10","10*","18-Sep-20","12-Sep-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7,85,85,"11.9T",NA,NA,"11.9T","M564"
"11","11*","17-Sep-20","09-Sep-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7.2,80,80,"7.3",NA,NA,"7.3","M564"
"12","12*","08-Sep-20","30-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7.9,75,75,"2.7",NA,NA,"2.7","M564"
"13","13*","19-Aug-20","15-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7.9,85,85,"11.9",NA,NA,"11.9","M564"
"14","14*","18-Aug-20","09-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,81,81,"8.2",NA,NA,"8.2","M564"
"15","15","04-Feb-20","14-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,8,90,90,"16.6",NA,NA,"16.6","M564"
"16","16","03-Feb-20","07-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,8,90,90,"16.6",NA,NA,"16.6","M564"
"17","17","01-Feb-20","04-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7.9,89,89,"15.7",NA,NA,"15.7","M564"
"18","18","01-Feb-20","01-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,7.5,86,86,"12.9",NA,NA,"12.9","M564"
"19","19*","02-Feb-19","13-Jan-19","Delhi Golf Course Mens-12 - Blue",72.1,127,7.5,83,83,"9.7",NA,NA,"9.7","M564"
"20","20","05-Jan-19","05-Jan-19","Delhi Golf Course Mens-12 - Blue",72.1,127,7.1,92,92,"17.7",NA,NA,"17.7","M564"
