"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","23-Sep-22","18-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.2,89,87,"12.0",NA,NA,"12.0","M425"
"2","2*","21-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.5,77,77,"3.5T",NA,NA,"3.5T","M425"
"3","3*","16-Sep-22","11-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.5,81,81,"6.9",NA,NA,"6.9","M425"
"4","4*","15-Sep-22","11-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.5,81,81,"6.9T",NA,NA,"6.9T","M425"
"5","5","01-Sep-22","28-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.5,85,83,"8.6T",NA,NA,"8.6T","M425"
"6","6","13-Aug-22","13-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,5.5,81,81,"6.9",NA,NA,"6.9","M425"
"7","7*","12-Aug-22","07-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.4,79,79,"6.4",NA,NA,"6.4","M425"
"8","8*","31-Jul-22","31-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.7,78,78,"5.5",NA,NA,"5.5","M425"
"9","9","14-Jul-22","03-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.7,82,82,"9.2",NA,NA,"9.2","M425"
"10","10*","30-Jun-22","26-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6,77,77,"4.5",NA,NA,"4.5","M425"
"11","11*","30-Jun-22","25-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.3,77,77,"4.5T",NA,NA,"4.5T","M425"
"12","12","30-Jun-22","19-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.4,81,81,"8.2",NA,NA,"8.2","M425"
"13","13*","16-Jun-22","12-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.4,79,79,"6.4",NA,NA,"6.4","M425"
"14","14","10-Jun-22","05-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.4,84,84,"11.0",NA,NA,"11.0","M425"
"15","15","31-May-22","29-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.4,82,82,"9.2T",NA,NA,"9.2T","M425"
"16","16","30-May-22","29-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.6,82,82,"9.2",NA,NA,"9.2","M425"
"17","17","23-May-22","22-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,5.7,80,80,"7.3",NA,NA,"7.3","M425"
"18","18*","22-May-22","08-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.1,80,78,"5.5",NA,NA,"5.5","M425"
"19","19","01-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.1,83,82,"9.2T",NA,NA,"9.2T","M425"
"20","20*","11-Mar-22","04-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,6.3,79,79,"6.4",NA,NA,"6.4","M425"
