"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","27-Mar-18","25-Mar-18","Delhi Golf Course Mens-12 - Blue",72.1,127,4,77,77,"4.4",NA,NA,"4.4","SD1542"
"2","2*","16-Jan-16","14-Jan-16","Delhi Golf Course Mens-12 - Blue",72.1,127,4,77,77,"4.4",NA,NA,"4.4","SD1542"
"3","3*","31-Dec-15","29-Dec-15","Delhi Golf Course Mens-12 - Blue",72.1,127,4,77,77,"4.4",NA,NA,"4.4","SD1542"
"4","4*","24-Dec-14","23-Dec-14","Delhi Golf Course Mens-12 - Blue",72.1,127,4,77,77,"4.4",NA,NA,"4.4","SD1542"
"5","5","17-Dec-14","16-Dec-14","Delhi Golf Course Mens-12 - Blue",72.1,127,4,78,78,"5.2",NA,NA,"5.2","SD1542"
"6","6","12-Dec-14","12-Dec-14","Delhi Golf Course Mens-12 - Blue",72.1,127,4,79,79,"6.1",NA,NA,"6.1","SD1542"
"7","7*","11-Dec-14","09-Dec-14","Delhi Golf Course Mens-12 - Blue",72.1,127,3.9,77,77,"4.4",NA,NA,"4.4","SD1542"
"8","8","12-Jul-14","11-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,3.8,119,92,"17.7T",NA,NA,"17.7T","SD1542"
"9","9*","02-Jul-14","02-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,3.9,76,76,"3.5",NA,NA,"3.5","SD1542"
"10","10*","12-Jun-14","04-Jun-14","Delhi Golf Course Mens-12 - Blue",72.1,127,4,75,75,"2.6",NA,NA,"2.6","SD1542"
"11","11*","17-Feb-14","11-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,4,77,77,"4.4",NA,NA,"4.4","SD1542"
"12","12*","06-Feb-14","06-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,3.8,77,77,"4.4",NA,NA,"4.4","SD1542"
"13","13","16-Mar-12","16-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,81,81,"7.9T",NA,NA,"7.9T","SD1542"
"14","14","14-Mar-12","14-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,78,78,"5.2",NA,NA,"5.2","SD1542"
"15","15","03-Jan-12","03-Jan-12","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,77,77,"4.4",NA,NA,"4.4","SD1542"
"16","16","02-Nov-11","02-Nov-11","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,91,91,"16.8T",NA,NA,"16.8T","SD1542"
"17","17","28-Oct-11","28-Oct-11","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,77,77,"4.4",NA,NA,"4.4","SD1542"
"18","18*","25-May-11","24-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,3.7,77,76,"3.5",NA,NA,"3.5","SD1542"
"19","19","25-May-11","18-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,3.7,77,77,"4.4",NA,NA,"4.4","SD1542"
"20","20","31-Mar-11","31-Mar-11","Delhi Golf Course Mens-12 - Blue",72.1,127,3.8,77,77,"4.4",NA,NA,"4.4","SD1542"
