"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","19-Mar-19","16-Mar-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.9,92,90,"15.9",NA,NA,"15.9","S606"
"2","2*","20-Apr-15","18-Apr-15","Delhi Golf Course Mens-12 - Blue",72.1,127,14,87,87,"13.3T",NA,NA,"13.3T","S606"
"3","3","12-Jul-14","11-Jul-14","Delhi Golf Course Mens-12 - Blue",72.1,127,14,162,126,"48.0T",NA,NA,"48.0T","S606"
"4","4","26-Apr-14","26-Apr-14","Delhi Golf Course Mens-12 - Blue",72.1,127,13.5,92,92,"17.7",NA,NA,"17.7","S606"
"5","5","16-Nov-13","16-Nov-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.5,93,93,"18.6",NA,NA,"18.6","S606"
"6","6*","12-Oct-13","12-Oct-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.2,90,90,"15.9",NA,NA,"15.9","S606"
"7","7","05-Oct-13","05-Oct-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13,95,95,"20.4",NA,NA,"20.4","S606"
"8","8*","14-Sep-13","14-Sep-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.1,89,89,"15.0T",NA,NA,"15.0T","S606"
"9","9*","10-Aug-13","10-Aug-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.1,88,88,"14.1",NA,NA,"14.1","S606"
"10","10*","06-Jul-13","06-Jul-13","Delhi Golf Course Mens-12 - Blue",72.1,127,13.2,89,89,"15.0",NA,NA,"15.0","S606"
"11","11","15-Jun-13","15-Jun-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.8,93,93,"18.6",NA,NA,"18.6","S606"
"12","12*","20-Apr-13","20-Apr-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.8,90,90,"15.9",NA,NA,"15.9","S606"
"13","13","05-Jan-13","05-Jan-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.8,92,92,"17.7",NA,NA,"17.7","S606"
"14","14*","29-Dec-12","29-Dec-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,90,90,"15.9T",NA,NA,"15.9T","S606"
"15","15","29-Oct-12","27-Oct-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,92,92,"17.7",NA,NA,"17.7","S606"
"16","16","20-Oct-12","20-Oct-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,90,90,"15.9",NA,NA,"15.9","S606"
"17","17","13-Oct-12","13-Oct-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,90,90,"15.9",NA,NA,"15.9","S606"
"18","18","08-Sep-12","08-Sep-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.2,93,93,"18.6",NA,NA,"18.6","S606"
"19","19*","12-Aug-12","12-Aug-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.1,85,85,"11.5",NA,NA,"11.5","S606"
"20","20*","05-Aug-12","05-Aug-12","Delhi Golf Course Mens-12 - Blue",72.1,127,11.8,88,88,"14.1",NA,NA,"14.1","S606"
