"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","27-Sep-22","20-Sep-22","PEACOCK COURSE - Blue",60.8,105,0.2,60,60,"-0.9",NA,NA,"-0.9","SD1474"
"2","2*","27-Sep-22","18-Aug-22","PEACOCK COURSE - Blue",60.8,105,0.4,60,60,"-0.9",NA,NA,"-0.9","SD1474"
"3","3*","27-Sep-22","11-Aug-22","PEACOCK COURSE - Blue",60.8,105,3,61,61,"0.2",NA,2,"-1.8","SD1474"
"4","4*","30-Jun-22","30-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3,76,76,"3.6",NA,2,"1.5","SD1474"
"5","5","29-Jun-22","29-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.9,78,78,"5.5",NA,2,"3.5","SD1474"
"6","6","29-Jun-22","28-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.9,80,80,"7.3",NA,2,"5.3","SD1474"
"7","7","30-Jun-22","26-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.9,79,79,"6.4",NA,2,"4.4","SD1474"
"8","8","02-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.9,82,82,"9.2T",NA,2,"7.2T","SD1474"
"9","9","29-Jul-21","25-Jul-21","LODHI COURSE MEN NEW - BLUE",72.1,122,2.9,82,82,"9.2T",NA,2,"7.2T","SD1474"
"10","10","16-Dec-19","11-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,2.7,78,78,"5.5",NA,2,"3.5","SD1474"
"11","11","12-Oct-18","02-Oct-18","Delhi Golf Course Mens-12 - Blue",72.1,127,2.7,89,87,"13.3T",NA,2,"11.3T","SD1474"
"12","12*","18-Oct-17","06-Oct-17","Delhi Golf Course Mens-12 - Blue",72.1,127,3.1,72,72,"-0.1",NA,2,"-2.1","SD1474"
"13","13","08-May-16","15-Apr-16","Delhi Golf Course Mens-12 - Blue",72.1,127,3.1,91,89,"15.0T",NA,2,"13.0T","SD1474"
"14","14*","16-Oct-15","14-Oct-15","Delhi Golf Course Mens-12 - Blue",72.1,127,3.4,76,76,"3.5",NA,2,"1.5","SD1474"
"15","15*","28-Sep-15","25-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,3.5,75,75,"2.6",NA,2,"0.5","SD1474"
"16","16*","21-Sep-15","18-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,3.6,75,75,"2.6",NA,2,"0.5","SD1474"
"17","17*","17-Jul-15","15-Jul-15","Delhi Golf Course Mens-12 - Blue",72.1,127,3.8,76,76,"3.5",NA,2,"1.5","SD1474"
"18","18","22-May-15","14-May-15","Delhi Golf Course Mens-12 - Blue",72.1,127,4.3,76,76,"3.5",NA,2,"1.5","SD1474"
"19","19*","22-Apr-15","16-Apr-15","Delhi Golf Course Mens-12 - Blue",72.1,127,4.9,74,74,"1.7",NA,2,"-0.2","SD1474"
"20","20","11-Feb-10","22-Jan-10","NOIDA COLF COURSE - BLUE",72.8,131,5.3,77,77,"3.6T",NA,2,"1.5T","SD1474"
