"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","28-Dec-18","15-Dec-18","Delhi Golf Course Mens-12 - White",70.6,123,29.9,133,133,"57.3T",NA,NA,"57.3T","K005"
"2","2","13-Apr-18","07-Apr-18","Delhi Golf Course Mens-12 - White",70.6,123,29.8,132,132,"56.4T",NA,NA,"56.4T","K005"
"3","3","28-Nov-17","25-Nov-17","Delhi Golf Course Mens-12 - White",70.6,123,29.3,129,129,"53.7T",NA,NA,"53.7T","K005"
"4","4","25-Aug-17","19-Aug-17","Delhi Golf Course Mens-12 - White",70.6,123,29,119,119,"44.5T",NA,NA,"44.5T","K005"
"5","5*","17-Mar-17","15-Mar-17","Delhi Golf Course Mens-12 - White",70.6,123,28.5,107,107,"33.4",NA,NA,"33.4","K005"
"6","6*","26-Feb-17","22-Feb-17","Delhi Golf Course Mens-12 - White",70.6,123,28.3,105,105,"31.6",NA,NA,"31.6","K005"
"7","7*","16-Dec-16","14-Dec-16","Delhi Golf Course Mens-12 - White",70.6,123,28.7,101,101,"27.9",NA,NA,"27.9","K005"
"8","8*","04-Nov-16","02-Nov-16","Delhi Golf Course Mens-12 - White",70.6,123,28.4,107,107,"33.4",NA,NA,"33.4","K005"
"9","9","28-Oct-16","26-Oct-16","Delhi Golf Course Mens-12 - White",70.6,123,28.2,108,108,"34.4",NA,NA,"34.4","K005"
"10","10","30-Sep-16","28-Sep-16","Delhi Golf Course Mens-12 - White",70.6,123,28.1,112,112,"38.0",NA,NA,"38.0","K005"
"11","11*","23-Sep-16","21-Sep-16","Delhi Golf Course Mens-12 - White",70.6,123,28.1,106,106,"32.5",NA,NA,"32.5","K005"
"12","12*","17-Sep-16","15-Sep-16","Delhi Golf Course Mens-12 - White",70.6,123,27.7,107,107,"33.4",NA,NA,"33.4","K005"
"13","13","05-Sep-16","03-Sep-16","Delhi Golf Course Mens-12 - White",70.6,123,27.6,107,107,"33.4",NA,NA,"33.4","K005"
"14","14","31-Aug-16","28-Aug-16","Delhi Golf Course Mens-12 - White",70.6,123,27.1,111,111,"37.1",NA,NA,"37.1","K005"
"15","15","28-Aug-16","24-Aug-16","Delhi Golf Course Mens-12 - White",70.6,123,27.1,108,108,"34.4",NA,NA,"34.4","K005"
"16","16*","12-Aug-16","10-Aug-16","Delhi Golf Course Mens-12 - White",70.6,123,27.1,104,104,"30.7",NA,NA,"30.7","K005"
"17","17","01-Aug-16","31-Jul-16","Delhi Golf Course Mens-12 - White",70.6,123,27.1,110,110,"36.2",NA,NA,"36.2","K005"
"18","18*","10-Jul-16","07-Jul-16","Delhi Golf Course Mens-12 - White",70.6,123,27,105,105,"31.6",NA,NA,"31.6","K005"
"19","19*","17-Jun-16","15-Jun-16","Delhi Golf Course Mens-12 - White",70.6,123,26.4,102,102,"28.8",NA,NA,"28.8","K005"
"20","20*","13-Jun-16","12-Jun-16","Delhi Golf Course Mens-12 - White",70.6,123,26.6,94,94,"21.5",NA,NA,"21.5","K005"
