"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","01-Sep-22","26-Aug-22","LODHI COURSE MENS NEW - BLACK",73.8,136,2,75,75,"1.0T",NA,NA,"1.0T","SL322"
"2","2*","31-Aug-22","24-Aug-22","LODHI COURSE MENS NEW - BLACK",73.8,136,2.5,74,74,"0.2",NA,NA,"0.2","SL322"
"3","3*","16-Aug-22","13-Aug-22","LODHI COURSE MENS NEW - BLACK",73.8,136,3,74,74,"0.2",NA,NA,"0.2","SL322"
"4","4","13-Aug-22","09-Aug-22","LODHI COURSE MENS NEW - BLACK",73.8,136,3.1,81,80,"5.2",NA,NA,"5.2","SL322"
"5","5","06-Aug-22","02-Aug-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.2,80,80,"5.7",NA,NA,"5.7","SL322"
"6","6","27-Jul-22","22-Jul-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.2,86,84,"9.1T",NA,NA,"9.1T","SL322"
"7","7*","21-Jul-22","20-Jul-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.6,76,76,"2.2",NA,NA,"2.2","SL322"
"8","8*","01-Jul-22","24-Jun-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.8,80,78,"3.9T",NA,NA,"3.9T","SL322"
"9","9","30-Jun-22","21-Jun-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.6,88,88,"12.6",NA,NA,"12.6","SL322"
"10","10*","16-Jun-22","11-Jun-22","LODHI COURSE MENS NEW - BLACK",73.5,130,3.9,79,78,"3.9",NA,NA,"3.9","SL322"
"11","11*","11-Jun-22","08-Jun-22","LODHI COURSE MENS NEW - BLACK",73.5,130,4.6,74,74,"0.4",NA,NA,"0.4","SL322"
"12","12*","31-May-22","28-May-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.1,76,76,"2.2T",NA,NA,"2.2T","SL322"
"13","13","21-Apr-22","15-Apr-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.1,82,81,"6.5T",NA,NA,"6.5T","SL322"
"14","14*","09-Mar-22","01-Mar-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.6,75,75,"1.3",NA,NA,"1.3","SL322"
"15","15","25-Feb-22","20-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.6,91,85,"10.0T",NA,NA,"10.0T","SL322"
"16","16","25-Feb-22","19-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.4,83,83,"8.3T",NA,NA,"8.3T","SL322"
"17","17","25-Feb-22","18-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.4,82,82,"7.4T",NA,NA,"7.4T","SL322"
"18","18*","19-Feb-22","16-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.4,77,77,"3.0",NA,NA,"3.0","SL322"
"19","19","16-Feb-22","15-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.4,84,84,"9.1",NA,NA,"9.1","SL322"
"20","20","12-Feb-22","11-Feb-22","LODHI COURSE MENS NEW - BLACK",73.5,130,5.4,83,82,"7.4",NA,NA,"7.4","SL322"
