"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","25-Apr-18","25-Apr-18","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,88,88,"14.1",NA,NA,"14.1","M605"
"2","2","25-Sep-17","16-Sep-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,122,104,"28.4T",NA,NA,"28.4T","M605"
"3","3","12-Sep-17","10-Sep-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,87,87,"13.3",NA,NA,"13.3","M605"
"4","4*","12-Sep-17","09-Sep-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.9,83,83,"9.7",NA,NA,"9.7","M605"
"5","5*","10-Sep-17","02-Sep-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11,85,85,"11.5",NA,NA,"11.5","M605"
"6","6","30-Aug-17","29-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11,87,87,"13.3",NA,NA,"13.3","M605"
"7","7*","27-Aug-17","26-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.2,85,85,"11.5",NA,NA,"11.5","M605"
"8","8","25-Aug-17","19-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.2,122,104,"28.4T",NA,NA,"28.4T","M605"
"9","9*","21-Aug-17","16-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.6,82,82,"8.8",NA,NA,"8.8","M605"
"10","10","18-Aug-17","12-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.1,87,87,"13.3",NA,NA,"13.3","M605"
"11","11*","09-Aug-17","02-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.4,84,84,"10.6",NA,NA,"10.6","M605"
"12","12*","30-Jul-17","29-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.4,85,85,"11.5",NA,NA,"11.5","M605"
"13","13","30-Jul-17","28-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.1,88,88,"14.1",NA,NA,"14.1","M605"
"14","14*","26-Jul-17","25-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,11.1,85,85,"11.5",NA,NA,"11.5","M605"
"15","15","24-Jul-17","22-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,124,106,"30.2T",NA,NA,"30.2T","M605"
"16","16","24-Jul-17","21-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,111,101,"25.7T",NA,NA,"25.7T","M605"
"17","17","19-Jul-17","19-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.4,87,87,"13.3",NA,NA,"13.3","M605"
"18","18*","15-Jul-17","15-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.6,85,85,"11.5",NA,NA,"11.5","M605"
"19","19*","15-Jul-17","14-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.1,86,86,"12.4",NA,NA,"12.4","M605"
"20","20*","11-Jul-17","11-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.6,85,85,"11.5",NA,NA,"11.5","M605"
