"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","20-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,7.5,99,87,"12.0T",NA,NA,"12.0T","B532"
"2","2","20-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,7.5,126,97,"20.5T",NA,NA,"20.5T","B532"
"3","3","01-Sep-22","26-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,7.4,108,101,"23.9T",NA,NA,"23.9T","B532"
"4","4","30-Jul-22","28-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.3,88,88,"14.7",NA,NA,"14.7","B532"
"5","5","28-Jul-22","26-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7,89,89,"15.7",NA,NA,"15.7","B532"
"6","6","22-May-22","08-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7,86,86,"12.9",NA,NA,"12.9","B532"
"7","7*","19-May-22","07-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7,82,82,"9.2",NA,NA,"9.2","B532"
"8","8*","19-May-22","05-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.3,79,79,"6.4",NA,NA,"6.4","B532"
"9","9","18-May-22","03-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.3,88,88,"14.7",NA,NA,"14.7","B532"
"10","10*","18-May-22","01-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.1,82,82,"9.2",NA,NA,"9.2","B532"
"11","11","01-May-22","28-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.1,87,87,"13.8",NA,NA,"13.8","B532"
"12","12*","28-Apr-22","26-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.4,80,80,"7.3",NA,NA,"7.3","B532"
"13","13*","27-Apr-22","23-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.5,82,82,"9.2",NA,NA,"9.2","B532"
"14","14*","25-Apr-22","14-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,76,76,"3.6",NA,NA,"3.6","B532"
"15","15*","13-Apr-22","10-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,84,84,"11.0",NA,NA,"11.0","B532"
"16","16*","13-Apr-22","09-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.2,82,82,"9.2",NA,NA,"9.2","B532"
"17","17","11-Apr-22","06-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,7.9,84,84,"11.0",NA,NA,"11.0","B532"
"18","18*","11-Apr-22","05-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.5,77,77,"4.5",NA,NA,"4.5","B532"
"19","19","02-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.5,88,88,"14.7T",NA,NA,"14.7T","B532"
"20","20*","26-Feb-22","24-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.2,83,83,"10.1",NA,NA,"10.1","B532"
