"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","09-Nov-19","27-Oct-19","GRANITE GOLF CLUB - GOLD",71,138,"12.2",90,90,15.6,NA,NA,15.6,"B399"
"2","2","09-Nov-19","20-Oct-19","GRANITE GOLF CLUB - GOLD",71,138,"12.1",88,88,13.9,NA,NA,13.9,"B399"
"3","3*","09-Nov-19","13-Oct-19","GRANITE GOLF CLUB - GOLD",71,138,"11.9",87,87,13.1,NA,NA,13.1,"B399"
"4","4","09-Nov-19","12-Oct-19","GRANITE GOLF CLUB - GOLD",71,138,"11.8",88,88,13.9,NA,NA,13.9,"B399"
"5","5","09-Nov-19","06-Oct-19","GRANITE GOLF CLUB - GOLD",71,138,"11.7",88,88,13.9,NA,NA,13.9,"B399"
"6","6*","09-Nov-19","29-Sep-19","GRANITE GOLF CLUB - GOLD",71,138,"11.7",86,86,12.3,NA,NA,12.3,"B399"
"7","7*","09-Nov-19","28-Sep-19","GRANITE GOLF CLUB - GOLD",71,138,"11.6",86,86,12.3,NA,NA,12.3,"B399"
"8","8","12-Oct-19","21-Sep-19","GRANITE GOLF CLUB - GOLD",71,138,"11.6",88,88,13.9,NA,NA,13.9,"B399"
"9","9","12-Oct-19","07-Sep-19","GRANITE GOLF CLUB - GOLD",71,138,"11.4",89,89,14.7,NA,NA,14.7,"B399"
"10","10*","12-Oct-19","02-Sep-19","GRANITE GOLF CLUB - GOLD",71,138,"11.9",84,84,10.6,NA,NA,10.6,"B399"
"11","11","12-Oct-19","31-Aug-19","GRANITE GOLF CLUB - GOLD",71,138,"11.7",90,90,15.6,NA,NA,15.6,"B399"
"12","12","12-Oct-19","18-Aug-19","GRANITE GOLF CLUB - GOLD",71,138,"11.7",89,89,14.7,NA,NA,14.7,"B399"
"13","13*","12-Oct-19","11-Aug-19","GRANITE GOLF CLUB - GOLD",71,138,"11.4",86,86,12.3,NA,NA,12.3,"B399"
"14","14*","12-Oct-19","20-Jul-19","GRANITE GOLF CLUB - GOLD",71,138,"11.4",87,87,13.1,NA,NA,13.1,"B399"
"15","15","12-Oct-19","13-Jul-19","GRANITE GOLF CLUB - GOLD",71,138,"10.6",88,88,13.9,NA,NA,13.9,"B399"
"16","16*","12-Oct-19","07-Jul-19","GRANITE GOLF CLUB - GOLD",71,138,"12.3",84,84,10.6,NA,NA,10.6,"B399"
"17","17*","12-Oct-19","01-Jul-19","GRANITE GOLF CLUB - GOLD",71,138,"N/A",86,86,12.3,NA,NA,12.3,"B399"
"18","18*","12-Oct-19","23-Jun-19","GRANITE GOLF CLUB - GOLD",71,138,"N/A",87,87,13.1,NA,NA,13.1,"B399"
"19","19*","12-Oct-19","16-Jun-19","GRANITE GOLF CLUB - GOLD",71,138,"N/A",87,87,13.1,NA,NA,13.1,"B399"
"20","20","12-Oct-19","26-May-19","GRANITE GOLF CLUB - GOLD",71,138,"N/A",88,88,13.9,NA,NA,13.9,"B399"
