"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","23-Aug-17","19-Aug-17","Delhi Golf Course Mens-12 - White",70.6,123,31.1,147,147,"70.2T",NA,NA,"70.2T","S336"
"2","2","19-Jun-17","17-Jun-17","Delhi Golf Course Mens-12 - White",70.6,123,30.9,147,147,"70.2T",NA,NA,"70.2T","S336"
"3","3*","13-May-17","13-May-17","Delhi Golf Course Mens-12 - White",70.6,123,32.9,97,97,"24.3",NA,1,"23.3","S336"
"4","4","23-Apr-17","17-Apr-17","Delhi Golf Course Mens-12 - White",70.6,123,32.7,134,134,"58.2T",NA,1,"57.2T","S336"
"5","5*","04-Jun-16","02-Jun-16","Delhi Golf Course Mens-12 - White",70.6,123,33.1,104,104,"30.7",NA,1,"29.7","S336"
"6","6","26-Apr-16","23-Apr-16","Delhi Golf Course Mens-12 - White",70.6,123,33.1,109,109,"35.3T",NA,1,"34.3T","S336"
"7","7","04-Aug-15","01-Aug-15","Delhi Golf Course Mens-12 - White",70.6,123,33.1,110,110,"36.2",NA,1,"35.2","S336"
"8","8*","22-May-15","21-May-15","Delhi Golf Course Mens-12 - White",70.6,123,33.2,108,108,"34.4",NA,1,"33.4","S336"
"9","9*","16-May-15","15-May-15","Delhi Golf Course Mens-12 - White",70.6,123,33.4,107,107,"33.4T",NA,1,"32.4T","S336"
"10","10*","03-May-15","02-May-15","Delhi Golf Course Mens-12 - White",70.6,123,33,107,107,"33.4",NA,1,"32.4","S336"
"11","11*","21-Apr-15","18-Apr-15","Delhi Golf Course Mens-12 - White",70.6,123,33.4,105,105,"31.6T",NA,1,"30.6T","S336"
"12","12","12-Apr-15","09-Apr-15","Delhi Golf Course Mens-12 - White",70.6,123,33.4,110,110,"36.2",NA,1,"35.2","S336"
"13","13*","21-Mar-15","21-Mar-15","Delhi Golf Course Mens-12 - White",70.6,123,33.8,106,106,"32.5",NA,1,"31.5","S336"
"14","14*","15-Mar-15","14-Mar-15","Delhi Golf Course Mens-12 - White",70.6,123,34,107,107,"33.4",NA,1,"32.4","S336"
"15","15*","18-Jan-15","18-Jan-15","Delhi Golf Course Mens-12 - White",70.6,123,34.4,107,107,"33.4",NA,1,"32.4","S336"
"16","16","30-Dec-14","30-Dec-14","Delhi Golf Course Mens-12 - White",70.6,123,34.6,109,109,"35.3",NA,1,"34.3","S336"
"17","17","26-Oct-14","15-Oct-14","Delhi Golf Course Mens-12 - White",70.6,123,34.5,139,139,"62.8T",NA,1,"61.8T","S336"
"18","18","01-Aug-14","31-Jul-14","Delhi Golf Course Mens-12 - White",70.6,123,34.5,113,113,"39.0",NA,1,"38.0","S336"
"19","19*","19-Jul-14","19-Jul-14","Delhi Golf Course Mens-12 - White",70.6,123,34.8,108,108,"34.4",NA,1,"33.4","S336"
"20","20","16-Jul-14","16-Jul-14","Delhi Golf Course Mens-12 - White",70.6,123,34.4,112,112,"38.0",NA,1,"37.0","S336"
