"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","26-Sep-22","20-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,27.2,107,107,"29.0",NA,NA,"29.0","B262"
"2","2","01-Sep-22","27-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,27.2,132,132,"50.2T",NA,NA,"50.2T","B262"
"3","3","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,27.2,130,121,"45.3T",NA,NA,"45.3T","B262"
"4","4","31-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,25,131,122,"46.2T",NA,NA,"46.2T","B262"
"5","5","02-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,22.6,135,126,"49.9T",NA,NA,"49.9T","B262"
"6","6","27-Oct-21","26-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.6,128,119,"43.4T",NA,NA,"43.4T","B262"
"7","7*","27-Oct-21","21-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.1,106,106,"31.4",NA,NA,"31.4","B262"
"8","8*","13-Oct-21","03-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.1,107,107,"32.3",NA,NA,"32.3","B262"
"9","9","03-Oct-21","26-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.1,131,122,"46.2T",NA,NA,"46.2T","B262"
"10","10","23-Sep-21","14-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.1,135,126,"49.9T",NA,NA,"49.9T","B262"
"11","11","26-Aug-21","14-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,20.8,133,124,"48.1T",NA,NA,"48.1T","B262"
"12","12*","09-Aug-21","07-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.1,92,92,"18.4",NA,NA,"18.4","B262"
"13","13*","29-Jul-21","24-Jul-21","LODHI COURSE MEN NEW - BLUE",72.1,122,20,127,118,"42.5T",NA,NA,"42.5T","B262"
"14","14*","30-May-21","10-Apr-21","LODHI COURSE MEN NEW - BLUE",72.1,122,19.4,100,100,"25.8T",NA,NA,"25.8T","B262"
"15","15*","21-Jun-21","12-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,19.2,93,93,"19.4T",NA,NA,"19.4T","B262"
"16","16*","16-Mar-21","09-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,18.8,100,100,"25.8",NA,NA,"25.8","B262"
"17","17","09-Mar-21","27-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,18.4,129,120,"44.4T",NA,NA,"44.4T","B262"
"18","18","28-Nov-20","22-Nov-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.1,127,118,"42.5T",NA,NA,"42.5T","B262"
"19","19*","09-Oct-20","06-Oct-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.1,93,93,"19.4",NA,NA,"19.4","B262"
"20","20*","22-Sep-20","19-Sep-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.7,88,88,"14.7",NA,NA,"14.7","B262"
