"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","14-Sep-22","11-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,23,134,125,"44.3T",NA,NA,"44.3T","S419"
"2","2*","07-Sep-22","03-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,22.7,103,103,"25.6",NA,NA,"25.6","S419"
"3","3","01-Sep-22","27-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,22.1,133,124,"43.4T",NA,NA,"43.4T","S419"
"4","4","30-Jul-22","30-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,22,103,103,"28.6",NA,NA,"28.6","S419"
"5","5","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,21.2,131,122,"46.2T",NA,NA,"46.2T","S419"
"6","6*","19-Jul-22","16-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,21,96,96,"22.1",NA,NA,"22.1","S419"
"7","7*","28-Jul-22","10-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,21,97,97,"23.1",NA,NA,"23.1","S419"
"8","8","01-Jul-22","25-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,21,132,123,"47.1T",NA,NA,"47.1T","S419"
"9","9*","18-Jun-22","16-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,21,100,100,"25.8",NA,NA,"25.8","S419"
"10","10*","16-Jun-22","12-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.5,99,99,"24.9",NA,NA,"24.9","S419"
"11","11","11-Jun-22","11-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.5,102,102,"27.7",NA,NA,"27.7","S419"
"12","12","11-Jun-22","07-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.1,102,102,"27.7",NA,NA,"27.7","S419"
"13","13","10-Jun-22","04-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.1,100,100,"25.8",NA,NA,"25.8","S419"
"14","14*","26-Apr-22","23-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.2,96,96,"22.1",NA,NA,"22.1","S419"
"15","15","22-Apr-22","16-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,19.6,129,120,"44.4T",NA,NA,"44.4T","S419"
"16","16*","13-Apr-22","10-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,19.6,97,97,"23.1",NA,NA,"23.1","S419"
"17","17","27-Feb-22","26-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,19.6,103,103,"28.6",NA,NA,"28.6","S419"
"18","18*","24-Feb-22","24-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,18.4,97,97,"23.1",NA,NA,"23.1","S419"
"19","19*","24-Feb-22","22-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,18.6,95,95,"21.2",NA,NA,"21.2","S419"
"20","20*","19-Feb-22","17-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17.5,97,96,"22.1",NA,NA,"22.1","S419"
