"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.8,79,79,"6.4T",NA,NA,"6.4T","SD1453"
"2","2","16-Jul-22","09-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.8,82,82,"9.2",NA,NA,"9.2","SD1453"
"3","3*","22-Apr-22","14-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,3,77,77,"4.5T",NA,NA,"4.5T","SD1453"
"4","4","10-Feb-22","06-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.6,83,83,"10.1",NA,NA,"10.1","SD1453"
"5","5*","10-Feb-22","03-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,2.4,78,78,"5.5",NA,NA,"5.5","SD1453"
"6","6*","03-Nov-21","24-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,2.7,76,76,"3.6T",NA,NA,"3.6T","SD1453"
"7","7","03-Nov-21","17-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,2.7,79,79,"6.4T",NA,NA,"6.4T","SD1453"
"8","8","19-Sep-20","13-Sep-20","LODHI COURSE MEN NEW - BLUE",72.1,122,2.3,83,83,"10.1T",NA,NA,"10.1T","SD1453"
"9","9","28-Aug-20","22-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,2.3,85,83,"10.1T",NA,NA,"10.1T","SD1453"
"10","10","22-Jul-20","18-Jul-20","LODHI COURSE MEN NEW - BLUE",72.1,122,2.3,82,82,"9.2T",NA,NA,"9.2T","SD1453"
"11","11*","21-Feb-19","09-Feb-19","Delhi Golf Course Mens-12 - Black",73.5,130,2.3,79,79,"4.8",NA,NA,"4.8","SD1453"
"12","12*","05-Feb-19","27-Jan-19","Delhi Golf Course Mens-12 - Black",73.5,130,2.7,76,76,"2.2",NA,NA,"2.2","SD1453"
"13","13","12-Aug-18","11-Aug-18","Delhi Golf Course Mens-12 - Black",73.5,130,2.7,82,82,"7.4",NA,NA,"7.4","SD1453"
"14","14","30-Dec-12","30-Dec-12","Delhi Golf Course Mens-12 - Black",73.5,130,2.6,89,89,"13.5",NA,NA,"13.5","SD1453"
"15","15*","25-Jun-12","20-Jun-12","Delhi Golf Course Mens-12 - Black",73.5,130,3.3,73,73,"-0.4",NA,NA,"-0.4","SD1453"
"16","16*","26-May-12","26-May-12","Delhi Golf Course Mens-12 - Black",73.5,130,3.6,79,79,"4.8T",NA,NA,"4.8T","SD1453"
"17","17*","20-May-12","20-May-12","Delhi Golf Course Mens-12 - Black",73.5,130,4.4,73,73,"-0.4",NA,NA,"-0.4","SD1453"
"18","18*","16-May-12","15-May-12","Delhi Golf Course Mens-12 - Black",73.5,130,5,75,75,"1.3",NA,NA,"1.3","SD1453"
"19","19*","15-May-11","15-May-11","Delhi Golf Course Mens-12 - Black",73.5,130,5.7,76,76,"2.2T",NA,NA,"2.2T","SD1453"
"20","20","01-Apr-11","01-Apr-11","Delhi Golf Course Mens-12 - Black",73.5,130,5.7,91,89,"13.5T",NA,NA,"13.5T","SD1453"
