"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","29-Oct-14","28-Oct-14","Delhi Golf Course Mens-12 - Blue",72.1,127,"5.5",84,84,10.6,NA,NA,10.6,"B431"
"2","2*","31-Mar-06","31-Mar-06","Delhi  Golf Club  - Blue",72.1,127,"5.6",78,78,5.2,NA,NA,5.2,"B431"
"3","3*","31-Mar-06","30-Mar-06","Delhi  Golf Club  - Blue",72.1,127,"8.8",79,79,6.1,NA,NA,6.1,"B431"
"4","4","27-Aug-05","27-Aug-05","Delhi  Golf Club  - Blue",72.1,127,"5.2",92,92,17.7,NA,NA,17.7,"B431"
"5","5","31-Aug-05","06-Aug-05","Delhi  Golf Club  - Blue",72.1,127,"5.2",95,95,20.4,NA,NA,20.4,"B431"
"6","6*","24-Dec-04","24-Dec-04","Delhi  Golf Club  - Blue",72.1,127,"N/A",78,78,5.2,NA,NA,5.2,"B431"
"7","7","30-Nov-04","30-Nov-04","Delhi  Golf Club  - Blue",72.1,127,"N/A",93,93,18.6,NA,NA,18.6,"B431"
"8","8","28-Nov-04","28-Nov-04","Delhi  Golf Club  - Blue",72.1,127,"N/A",102,102,26.6,NA,NA,26.6,"B431"
"9","9","27-Nov-04","27-Nov-04","Delhi  Golf Club  - Blue",72.1,127,"N/A",106,106,30.2,NA,NA,30.2,"B431"
"10","10","27-Nov-04","25-Nov-04","Delhi  Golf Club  - Blue",72.1,127,"N/A",86,86,12.4,NA,NA,12.4,"B431"
