"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1",1,"18-Jun-13","18-Jun-13","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",80,80,7,NA,NA,7,"R177D"
"2",2,"11-Jun-11","09-Jun-11","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",80,80,7,NA,NA,7,"R177D"
"3",3,"11-Jun-10","01-Jun-10","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",93,93,18.6,NA,NA,18.6,"R177D"
