"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","15-Sep-22","10-Sep-22","LODHI COURSE MEN NEW - WHITE",71.4,129,19.7,89,89,"15.4T",NA,NA,"15.4T","S665"
"2","2*","01-Sep-22","27-Aug-22","LODHI COURSE MEN NEW - WHITE",71.4,129,20.7,87,87,"13.7T",NA,NA,"13.7T","S665"
"3","3","31-Aug-22","23-Aug-22","LODHI COURSE MEN NEW - WHITE",71.4,129,20.7,98,98,"23.3",NA,NA,"23.3","S665"
"4","4*","30-Aug-22","17-Aug-22","LODHI COURSE MEN NEW - WHITE",71.4,129,21.1,95,95,"20.7",NA,NA,"20.7","S665"
"5","5*","12-Aug-22","06-Aug-22","LODHI COURSE MEN NEW - WHITE",70.6,122,21.5,93,93,"20.7",NA,NA,"20.7","S665"
"6","6*","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,22,93,93,"20.7T",NA,NA,"20.7T","S665"
"7","7*","20-Jul-22","17-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,22.4,94,94,"21.7",NA,NA,"21.7","S665"
"8","8","19-Jul-22","16-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,22.4,98,98,"25.4",NA,NA,"25.4","S665"
"9","9*","19-Jul-22","15-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,22.7,94,94,"21.7",NA,NA,"21.7","S665"
"10","10*","19-Jul-22","13-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.2,94,94,"21.7",NA,NA,"21.7","S665"
"11","11","16-Jul-22","10-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.4,96,96,"23.5",NA,NA,"23.5","S665"
"12","12","16-Jul-22","09-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.2,100,100,"27.2",NA,NA,"27.2","S665"
"13","13*","01-Jul-22","25-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.8,90,90,"18.0T",NA,NA,"18.0T","S665"
"14","14","11-Jun-22","08-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.6,101,101,"28.2",NA,NA,"28.2","S665"
"15","15","10-Jun-22","04-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.9,94,94,"21.7",NA,NA,"21.7","S665"
"16","16","10-Jun-22","01-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,23.9,100,100,"27.2",NA,NA,"27.2","S665"
"17","17*","31-May-22","28-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,25.8,90,90,"18.0T",NA,1,"17.0T","S665"
"18","18","22-May-22","08-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,25.6,100,100,"27.2",NA,1,"26.2","S665"
"19","19","18-May-22","01-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,25.6,104,104,"30.9",NA,1,"29.9","S665"
"20","20","22-Apr-22","14-Apr-22","LODHI COURSE MEN NEW - WHITE",70.6,122,25.6,101,101,"28.2T",NA,1,"27.2T","S665"
