"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","09-Oct-17","02-Oct-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.6,81,81,7.9,NA,NA,7.9,"SD585"
"2","2*","30-Aug-17","30-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.6,81,81,7.9,NA,NA,7.9,"SD585"
"3","3","18-Aug-17","12-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.6,82,82,8.8,NA,NA,8.8,"SD585"
"4","4*","19-Jul-17","19-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.7,80,80,7,NA,NA,7,"SD585"
"5","5*","23-Jan-17","18-Jan-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.8,80,80,7,NA,NA,7,"SD585"
"6","6","21-Sep-16","18-Sep-16","Delhi Golf Course Mens-12 - Blue",72.1,127,7.8,85,85,11.5,NA,NA,11.5,"SD585"
"7","7*","11-Aug-16","07-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,7.9,81,81,7.9,NA,NA,7.9,"SD585"
"8","8*","06-Aug-16","04-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,7.9,81,81,7.9,NA,NA,7.9,"SD585"
"9","9*","16-Jan-16","15-Jan-16","Delhi Golf Course Mens-12 - Blue",72.1,127,8,81,81,7.9,NA,NA,7.9,"SD585"
"10","10*","16-Jan-16","14-Jan-16","Delhi Golf Course Mens-12 - Blue",72.1,127,8.1,81,81,7.9,NA,NA,7.9,"SD585"
"11","11*","15-Jan-16","13-Jan-16","Delhi Golf Course Mens-12 - Blue",72.1,127,8.3,80,80,7,NA,NA,7,"SD585"
"12","12*","08-Jan-16","05-Jan-16","Delhi Golf Course Mens-12 - Blue",72.1,127,8.4,81,81,7.9,NA,NA,7.9,"SD585"
"13","13","27-Nov-15","27-Nov-15","Delhi Golf Course Mens-12 - Blue",72.1,127,8.4,82,82,8.8,NA,NA,8.8,"SD585"
"14","14","16-Nov-15","13-Nov-15","Delhi Golf Course Mens-12 - Blue",72.1,127,8.6,81,81,7.9,NA,NA,7.9,"SD585"
"15","15","13-Oct-15","13-Oct-15","Delhi Golf Course Mens-12 - Blue",72.1,127,8.8,81,81,7.9,NA,NA,7.9,"SD585"
"16","16","30-Sep-15","29-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,8.8,82,82,8.8,NA,NA,8.8,"SD585"
"17","17","28-Sep-15","24-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,8.8,83,83,9.7,NA,NA,9.7,"SD585"
"18","18","14-Sep-15","13-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,9,81,81,7.9,NA,NA,7.9,"SD585"
"19","19","14-Sep-15","11-Sep-15","Delhi Golf Course Mens-12 - Blue",72.1,127,9.2,82,82,8.8,NA,NA,8.8,"SD585"
"20","20","23-Aug-15","22-Aug-15","Delhi Golf Course Mens-12 - Blue",72.1,127,9.4,82,82,8.8,NA,NA,8.8,"SD585"
