"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","11-Jun-22","07-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,9.8,95,95,"22.6",NA,NA,"22.6","B542"
"2","2*","31-Jan-22","23-Jan-22","LODHI COURSE MEN NEW - WHITE",70.6,122,9.9,82,82,"10.6",NA,NA,"10.6","B542"
"3","3*","18-Jan-22","18-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.4,83,83,"10.1",NA,NA,"10.1","B542"
"4","4*","17-Jan-22","07-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9,82,82,"9.2",NA,NA,"9.2","B542"
"5","5","17-Jan-22","06-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.4,86,86,"12.9",NA,NA,"12.9","B542"
"6","6*","31-Jan-22","05-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,83,83,"10.1",NA,NA,"10.1","B542"
"7","7","04-Oct-21","09-Sep-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,7.7,85,85,"14.0",NA,NA,"14.0","B542"
"8","8*","04-Oct-21","08-Sep-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,7.6,82,82,"11.0",NA,NA,"11.0","B542"
"9","9*","04-Oct-21","07-Sep-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,7.6,82,82,"11.0",NA,NA,"11.0","B542"
"10","10*","06-Jan-22","06-Sep-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,7.2,82,82,"11.0",NA,NA,"11.0","B542"
"11","11","04-Oct-21","05-Sep-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,7.2,84,84,"13.0",NA,NA,"13.0","B542"
"12","12","25-Aug-21","15-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7.1,85,85,"11.9T",NA,NA,"11.9T","B542"
"13","13*","27-Aug-21","14-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,6.9,82,82,"9.2",NA,NA,"9.2","B542"
"14","14*","27-Aug-21","13-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,6.6,82,82,"9.2",NA,NA,"9.2","B542"
"15","15*","27-Aug-21","10-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,6.5,80,80,"7.3",NA,NA,"7.3","B542"
"16","16","04-Oct-21","08-Aug-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,6.5,82,82,"11.0",NA,NA,"11.0","B542"
"17","17","09-Aug-21","08-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,6.5,89,89,"15.7",NA,NA,"15.7","B542"
"18","18","24-Aug-21","03-Jun-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,6.1,86,86,"15.0",NA,NA,"15.0","B542"
"19","19","24-Aug-21","02-Jun-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,5.6,84,84,"13.0",NA,NA,"13.0","B542"
"20","20","24-Aug-21","01-Jun-21","GOLF  CTRY CLUB DE BOSSEY - Yellow",71,113,5.4,85,85,"14.0",NA,NA,"14.0","B542"
