"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","02-Nov-21","02-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"10.6",82,82,"9.2T",NA,NA,"9.2T","B289"
"2","2*","26-Feb-19","15-Feb-19","Delhi Golf Course Mens-12 - Blue",72.1,127,"11.0",83,82,"8.8T",NA,NA,"8.8T","B289"
"3","3","05-Jul-07","03-Mar-07","DISCOVERY BAY GOLF CL",73.1,135,"10.8",91,91,"A15.0",NA,NA,"A15.0","B289"
"4","4*","05-Jul-07","03-Feb-07","DISCOVERY BAY GOLF CL",73.1,135,"10.5",88,88,"A12.5",NA,NA,"A12.5","B289"
"5","5*","05-Jul-07","20-Jan-07","DISCOVERY BAY GOLF CL",73.1,135,"10.3",88,88,"A12.5",NA,NA,"A12.5","B289"
"6","6*","05-Jul-07","14-Jan-07","DISCOVERY BAY GOLF CL",73.1,135,"10.1",87,87,"A11.6",NA,NA,"A11.6","B289"
"7","7","05-Jul-07","05-Jan-07","DISCOVERY BAY GOLF CL",73.1,135,"10.1",94,94,"A17.5",NA,NA,"A17.5","B289"
"8","8","05-Jul-07","23-Dec-06","DISCOVERY BAY GOLF CL",73.1,135,"9.6",89,89,"A13.3",NA,NA,"A13.3","B289"
"9","9*","05-Jul-07","02-Dec-06","DISCOVERY BAY GOLF CL",73.1,135,"9.9",86,86,"A10.8",NA,NA,"A10.8","B289"
"10","10","05-Jul-07","25-Nov-06","DISCOVERY BAY GOLF CL",73.1,135,"9.3",90,90,"A14.1",NA,NA,"A14.1","B289"
"11","11","05-Jul-07","19-Nov-06","DISCOVERY BAY GOLF CL",73.1,135,"9.3",92,92,"A15.8",NA,NA,"A15.8","B289"
"12","12","05-Jul-07","17-Nov-06","DISCOVERY BAY GOLF CL",73.1,135,"8.8",95,95,"A18.3",NA,NA,"A18.3","B289"
"13","13","05-Jul-07","04-Nov-06","DISCOVERY BAY GOLF CL",73.1,135,"8.8",90,90,"A14.1",NA,NA,"A14.1","B289"
"14","14","05-Jul-07","21-Oct-06","DISCOVERY BAY GOLF CL",73.1,135,"7.8",89,89,"A13.3",NA,NA,"A13.3","B289"
"15","15","05-Jul-07","14-Oct-06","DISCOVERY BAY GOLF CL",73.1,135,"7.8",89,89,"A13.3",NA,NA,"A13.3","B289"
"16","16*","05-Jul-07","07-Oct-06","DISCOVERY BAY GOLF CL",73.1,135,"7.4",86,86,"A10.8",NA,NA,"A10.8","B289"
"17","17*","05-Jul-07","22-Sep-06","DISCOVERY BAY GOLF CL",73.1,135,"7.4",88,88,"A12.5",NA,NA,"A12.5","B289"
"18","18*","05-Jul-07","17-Sep-06","DISCOVERY BAY GOLF CL",73.1,135,"N/A",83,83,"A 8.3",NA,NA,"A 8.3","B289"
"19","19","05-Jul-07","06-Aug-06","DISCOVERY BAY GOLF CL",73.1,135,"N/A",90,90,"A14.1",NA,NA,"A14.1","B289"
"20","20*","05-Jul-07","05-Aug-06","DISCOVERY BAY GOLF CL",73.1,135,"N/A",82,82,"A 7.4",NA,NA,"A 7.4","B289"
