"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","26-Sep-22","20-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.5,79,79,"5.2",NA,NA,"5.2","B628"
"2","2*","16-Sep-22","13-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.4,83,83,"8.6",NA,NA,"8.6","B628"
"3","3","15-Sep-22","09-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.4,89,89,"13.7T",NA,NA,"13.7T","B628"
"4","4*","08-Sep-22","06-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.9,81,81,"6.9",NA,NA,"6.9","B628"
"5","5*","01-Sep-22","26-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,10.2,84,84,"9.4T",NA,NA,"9.4T","B628"
"6","6*","31-Jul-22","30-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.4,82,82,"9.2",NA,NA,"9.2","B628"
"7","7","28-Jul-22","26-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.4,90,90,"16.6",NA,NA,"16.6","B628"
"8","8","15-Jul-22","05-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.3,87,87,"13.8",NA,NA,"13.8","B628"
"9","9*","11-Apr-22","05-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.2,82,82,"9.2",NA,NA,"9.2","B628"
"10","10*","02-Apr-22","31-Mar-22","LODHI COURSE MENS NEW - BLACK",73.5,130,10.1,86,86,"10.9",NA,NA,"10.9","B628"
"11","11","02-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,96,96,"22.1T",NA,NA,"22.1T","B628"
"12","12*","24-Feb-22","22-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10,82,81,"8.2",NA,NA,"8.2","B628"
"13","13","16-Feb-22","15-Feb-22","LODHI COURSE MEN NEW - WHITE",70.6,122,9.4,83,83,"11.5",NA,NA,"11.5","B628"
"14","14*","12-Nov-21","10-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.1,83,83,"10.1",NA,NA,"10.1","B628"
"15","15","03-Nov-21","24-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9,85,85,"11.9T",NA,NA,"11.9T","B628"
"16","16","03-Nov-21","17-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9,114,104,"29.5T",NA,NA,"29.5T","B628"
"17","17","12-Oct-21","02-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.9,85,85,"11.9",NA,NA,"11.9","B628"
"18","18*","11-Oct-21","29-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9,84,84,"11.0",NA,NA,"11.0","B628"
"19","19","20-Sep-21","17-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,92,92,"18.4",NA,NA,"18.4","B628"
"20","20","20-Sep-21","16-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,97,97,"23.1",NA,NA,"23.1","B628"
