"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","09-Sep-22","09-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,"7.7",83,83,8.6,NA,NA,8.6,"CPC165"
"2","2*","07-Sep-22","04-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,"10.3",82,82,7.7,NA,NA,7.7,"CPC165"
"3","3","07-Sep-22","02-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,"N/A",94,94,17.9,NA,NA,17.9,"CPC165"
"4","4","31-Aug-22","30-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,"N/A",99,99,22.2,NA,NA,22.2,"CPC165"
"5","5","13-Aug-22","12-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,"N/A",85,85,10.3,NA,NA,10.3,"CPC165"
"6","6","06-Aug-22","03-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",96,96,22.1,NA,NA,22.1,"CPC165"
"7","7","06-Aug-22","02-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",96,96,22.1,NA,NA,22.1,"CPC165"
