"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1",1,"11-Aug-17","06-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",96,96,21.3,NA,NA,21.3,"T168S"
"2",2,"09-Aug-17","04-Aug-17","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",83,83,9.7,NA,NA,9.7,"T168S"
