"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","31-Aug-22","30-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,10.6,84,84,"9.4",NA,NA,"9.4","CPA161"
"2","2*","12-Aug-22","07-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.5,87,87,"13.8",NA,NA,"13.8","CPA161"
"3","3","31-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,102,94,"20.3T",NA,NA,"20.3T","CPA161"
"4","4*","30-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10,81,81,"8.2",NA,NA,"8.2","CPA161"
"5","5","25-Apr-22","17-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.7,89,89,"15.7",NA,NA,"15.7","CPA161"
"6","6*","27-Feb-22","26-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.6,87,87,"13.8",NA,NA,"13.8","CPA161"
"7","7","27-Jan-22","27-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.1,89,89,"15.7",NA,NA,"15.7","CPA161"
"8","8","14-Jan-22","01-Jan-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.8,106,98,"24.0T",NA,NA,"24.0T","CPA161"
"9","9*","05-Jan-22","25-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,87,87,"13.8",NA,NA,"13.8","CPA161"
"10","10","26-Aug-21","14-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,122,95,"21.2T",NA,NA,"21.2T","CPA161"
"11","11","29-Jul-21","25-Jul-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,125,98,"24.0T",NA,NA,"24.0T","CPA161"
"12","12*","30-May-21","10-Apr-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.6,85,85,"11.9T",NA,NA,"11.9T","CPA161"
"13","13*","31-Mar-21","28-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9,79,79,"6.4",NA,NA,"6.4","CPA161"
"14","14*","31-Mar-21","27-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.4,81,81,"8.2",NA,NA,"8.2","CPA161"
"15","15*","19-Mar-21","14-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,85,85,"11.9",NA,NA,"11.9","CPA161"
"16","16","09-Mar-21","27-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.1,105,97,"23.1T",NA,NA,"23.1T","CPA161"
"17","17*","17-Feb-21","13-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,82,82,"9.2",NA,NA,"9.2","CPA161"
"18","18","28-Nov-20","21-Nov-20","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,124,106,"31.4T",NA,NA,"31.4T","CPA161"
"19","19","18-Sep-20","12-Sep-20","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,104,96,"22.1T",NA,NA,"22.1T","CPA161"
"20","20","20-Aug-20","08-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,124,106,"31.4T",NA,NA,"31.4T","CPA161"
