"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","23-Jun-16","23-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"2.4",75,75,2.6,NA,NA,2.6,"B446"
"2","2*","23-Jun-16","22-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"2.6",73,73,0.8,NA,NA,0.8,"B446"
"3","3","23-Jun-16","18-Jun-16","LIDDER VALLEY GOLF CLURSE - BLUE",72.1,113,"2.4",82,82,9.9,NA,NA,9.9,"B446"
"4","4","23-Jun-16","17-Jun-16","LIDDER VALLEY GOLF CLURSE - BLUE",72.1,113,"2.2",86,86,13.9,NA,NA,13.9,"B446"
"5","5*","23-Jun-16","16-Jun-16","LIDDER VALLEY GOLF CLURSE - BLUE",72.1,113,"2.0",76,76,3.9,NA,NA,3.9,"B446"
"6","6","23-Jun-16","15-Jun-16","LIDDER VALLEY GOLF CLURSE - BLUE",72.1,113,"2.0",83,83,10.9,NA,NA,10.9,"B446"
"7","7","23-Jun-16","14-Jun-16","ROYAL SPRINGS GOLF CLUB - GOLD",71.4,113,"1.7",85,85,13.6,NA,NA,13.6,"B446"
"8","8*","23-Jun-16","13-Jun-16","ROYAL SPRINGS GOLF CLUB - GOLD",71.4,113,"1.7",75,75,3.6,NA,NA,3.6,"B446"
"9","9","23-Jun-16","12-Jun-16","ROYAL SPRINGS GOLF CLUB - GOLD",71.4,113,"1.3",76,76,4.6,NA,NA,4.6,"B446"
"10","10","23-Jun-16","11-Jun-16","ROYAL SPRINGS GOLF CLUB - GOLD",71.4,113,"1.3",77,77,5.6,NA,NA,5.6,"B446"
"11","11","23-Jun-16","10-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"0.9",84,83,9.7,NA,NA,9.7,"B446"
"12","12","10-Jun-16","05-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"0.9",86,86,12.4,NA,NA,12.4,"B446"
"13","13","10-Jun-16","03-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"0.4",88,87,13.3,NA,NA,13.3,"B446"
"14","14*","04-Jun-16","28-May-16","GULMARG GOLF COURSE - Blue",72.1,113,"0.4",74,74,1.9,NA,NA,1.9,"B446"
"15","15*","04-Jun-16","26-May-16","GULMARG GOLF COURSE - Blue",72.1,113,"+0.1",73,73,0.9,NA,NA,0.9,"B446"
"16","16*","04-Jun-16","24-May-16","GULMARG GOLF COURSE - Blue",72.1,113,"+0.1",76,76,3.9,NA,NA,3.9,"B446"
"17","17","04-Jun-16","22-May-16","GULMARG GOLF COURSE - Blue",72.1,113,"N/A",78,78,5.9,NA,NA,5.9,"B446"
"18","18*","04-Jun-16","21-May-16","GULMARG GOLF COURSE - Blue",72.1,113,"N/A",72,72,-0.1,NA,NA,-0.1,"B446"
"19","19*","24-May-16","10-May-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",76,76,3.5,NA,NA,3.5,"B446"
"20","20*","24-May-16","23-Apr-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",76,76,3.5,NA,NA,3.5,"B446"
