"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","12-Oct-18","10-Oct-18","Delhi Golf Course Mens-12 - Blue",72.1,127,"11.7",86,86,"12.4",NA,NA,"12.4","S758"
"2","2*","19-Nov-16","18-Nov-16","Delhi Golf Course Mens-12 - Blue",72.1,127,"12.3",84,84,"10.6",NA,NA,"10.6","S758"
"3","3","29-Mar-13","28-Mar-13","Delhi Golf Course Mens-12 - Blue",72.1,127,"12.3",103,103,"27.5",NA,NA,"27.5","S758"
"4","4","26-Mar-13","26-Mar-13","Delhi Golf Course Mens-12 - Blue",72.1,127,"9.7",102,102,"26.6",NA,NA,"26.6","S758"
"5","5","24-Mar-13","22-Mar-13","Delhi Golf Course Mens-12 - Blue",72.1,127,"9.7",100,100,"24.8T",NA,NA,"24.8T","S758"
"6","6","19-Mar-13","19-Mar-13","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",102,102,"26.6",NA,NA,"26.6","S758"
"7","7","11-Jun-07","08-Jun-07","Delhi  Golf Club  - Blue",72.1,127,"N/A",98,98,"23.0",NA,NA,"23.0","S758"
"8","8","11-Jun-07","07-Jun-07","Delhi  Golf Club  - Blue",72.1,127,"N/A",99,99,"23.9",NA,NA,"23.9","S758"
"9","9*","07-Jun-07","06-Jun-07","Delhi  Golf Club  - Blue",72.1,127,"N/A",83,83,"9.7",NA,NA,"9.7","S758"
"10","10","15-Jan-05","12-Jan-05","Delhi  Golf Club  - Blue",72.1,127,"N/A",89,89,"15.0",NA,NA,"15.0","S758"
