"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","30-Sep-22","27-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,8.9,88,88,"12.8",NA,NA,"12.8","M592"
"2","2*","30-Sep-22","25-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.1,83,83,"8.6",NA,NA,"8.6","M592"
"3","3","15-Sep-22","09-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9,88,88,"12.8",NA,NA,"12.8","M592"
"4","4*","15-Sep-22","07-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9,83,83,"8.6",NA,NA,"8.6","M592"
"5","5","15-Sep-22","06-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9,89,89,"13.7",NA,NA,"13.7","M592"
"6","6","15-Sep-22","30-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9,86,86,"11.1",NA,NA,"11.1","M592"
"7","7*","15-Sep-22","21-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.1,84,84,"9.4",NA,NA,"9.4","M592"
"8","8*","30-Aug-22","19-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.3,82,82,"7.7",NA,NA,"7.7","M592"
"9","9*","30-Aug-22","17-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,9.4,83,83,"8.6",NA,NA,"8.6","M592"
"10","10","06-Aug-22","02-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.2,94,94,"20.3",NA,NA,"20.3","M592"
"11","11*","06-Aug-22","19-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9,83,83,"10.1",NA,NA,"10.1","M592"
"12","12*","19-Jul-22","12-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,9.1,82,82,"9.2",NA,NA,"9.2","M592"
"13","13*","15-Jul-22","05-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.7,83,83,"10.1",NA,NA,"10.1","M592"
"14","14","16-Jun-22","12-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.4,88,88,"14.7",NA,NA,"14.7","M592"
"15","15*","10-Jun-22","02-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8,83,83,"10.1",NA,NA,"10.1","M592"
"16","16*","09-Jun-22","31-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,82,82,"9.2",NA,NA,"9.2","M592"
"17","17","18-May-22","03-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,97,96,"22.1",NA,NA,"22.1","M592"
"18","18","06-Jan-22","28-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,8.1,87,87,"13.8",NA,NA,"13.8","M592"
"19","19","10-Mar-21","27-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7.4,84,84,"11.0T",NA,NA,"11.0T","M592"
"20","20","21-Jan-21","17-Jan-21","LODHI COURSE MEN NEW - BLUE",72.1,122,7,84,84,"11.0",NA,NA,"11.0","M592"
