"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","07-Sep-22","03-Sep-22","LODHI COURSE MEN NEW - WHITE",71.4,129,13.8,96,96,"21.5",NA,NA,"21.5","B528"
"2","2*","01-Sep-22","28-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,13.9,85,85,"10.3T",NA,NA,"10.3T","B528"
"3","3*","30-Aug-22","20-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,13.8,86,86,"11.1",NA,NA,"11.1","B528"
"4","4","12-Aug-22","06-Aug-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.4,96,96,"23.5",NA,NA,"23.5","B528"
"5","5*","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,13.4,91,91,"17.5T",NA,NA,"17.5T","B528"
"6","6","19-Jul-22","16-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.4,97,97,"24.5",NA,NA,"24.5","B528"
"7","7*","16-Jul-22","09-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,12.8,88,88,"16.1",NA,NA,"16.1","B528"
"8","8","14-Jul-22","03-Jul-22","LODHI COURSE MEN NEW - WHITE",70.6,122,12.6,96,96,"23.5",NA,NA,"23.5","B528"
"9","9*","30-Jun-22","25-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,12.7,89,89,"15.7T",NA,NA,"15.7T","B528"
"10","10*","16-Jun-22","12-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,12.9,88,88,"14.7",NA,NA,"14.7","B528"
"11","11","16-Jun-22","11-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,12.9,90,90,"18.0",NA,NA,"18.0","B528"
"12","12*","22-May-22","14-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,13,90,90,"16.6",NA,NA,"16.6","B528"
"13","13*","22-May-22","08-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.3,88,88,"16.1",NA,NA,"16.1","B528"
"14","14","19-May-22","07-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.3,93,93,"20.7",NA,NA,"20.7","B528"
"15","15","27-Apr-22","24-Apr-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.3,92,92,"19.8",NA,NA,"19.8","B528"
"16","16","27-Apr-22","23-Apr-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.3,95,95,"22.6",NA,NA,"22.6","B528"
"17","17","13-Apr-22","10-Apr-22","LODHI COURSE MEN NEW - WHITE",70.6,122,13.3,98,98,"25.4",NA,NA,"25.4","B528"
"18","18","13-Apr-22","09-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,13.3,93,93,"19.4",NA,NA,"19.4","B528"
"19","19*","24-Nov-21","21-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,13.9,84,84,"11.0",NA,NA,"11.0","B528"
"20","20*","23-Nov-21","20-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,14.7,84,84,"11.0",NA,NA,"11.0","B528"
