"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","14-May-20","13-Mar-20","LODHI COURSE MEN NEW - BLUE",72.1,122,15.4,95,94,"20.3",NA,NA,"20.3","B267"
"2","2","20-Mar-20","11-Mar-20","LODHI COURSE MEN NEW - BLUE",72.1,122,15.3,100,99,"24.9",NA,NA,"24.9","B267"
"3","3","28-Feb-20","27-Feb-20","LODHI COURSE MEN NEW - BLUE",72.1,122,15.2,98,97,"23.1",NA,NA,"23.1","B267"
"4","4","05-Feb-20","23-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,15.2,93,93,"19.4",NA,NA,"19.4","B267"
"5","5*","28-Dec-19","26-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15.6,86,86,"12.9",NA,NA,"12.9","B267"
"6","6","21-Dec-19","18-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15.6,95,95,"21.2",NA,NA,"21.2","B267"
"7","7*","12-Dec-19","04-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15.7,89,89,"15.7",NA,NA,"15.7","B267"
"8","8*","11-Dec-19","03-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15.7,89,89,"15.7",NA,NA,"15.7","B267"
"9","9*","30-Nov-19","30-Nov-19","LODHI COURSE MEN NEW - BLUE",72.1,122,16,89,88,"14.7",NA,NA,"14.7","B267"
"10","10*","20-Feb-19","06-Feb-19","Delhi Golf Course Mens-12 - Blue",72.1,113,16,89,89,"16.9",NA,NA,"16.9","B267"
"11","11","28-Dec-18","14-Dec-18","Delhi Golf Course Mens-12 - Blue",72.1,113,16,127,109,"36.9T",NA,NA,"36.9T","B267"
"12","12*","06-May-18","04-May-18","Delhi Golf Course Mens-12 - Blue",72.1,113,15.9,89,89,"16.9",NA,NA,"16.9","B267"
"13","13*","28-Apr-17","28-Apr-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.9,89,89,"16.9",NA,NA,"16.9","B267"
"14","14","08-Apr-17","07-Apr-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.8,92,92,"19.9",NA,NA,"19.9","B267"
"15","15","17-Mar-17","16-Mar-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.8,90,90,"17.9",NA,NA,"17.9","B267"
"16","16","06-Mar-17","01-Mar-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.6,89,89,"16.9",NA,NA,"16.9","B267"
"17","17","19-Feb-17","15-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.6,89,89,"16.9",NA,NA,"16.9","B267"
"18","18*","15-Feb-17","10-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.7,87,87,"14.9",NA,NA,"14.9","B267"
"19","19*","14-Feb-17","08-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.8,87,87,"14.9",NA,NA,"14.9","B267"
"20","20*","05-Feb-17","01-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,113,15.9,87,87,"14.9",NA,NA,"14.9","B267"
