"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","03-Nov-20","30-Oct-20","LODHI COURSE MEN NEW - WHITE",70.6,122,20.7,134,125,"50.4T",NA,NA,"50.4T","S387"
"2","2","20-Aug-20","07-Aug-20","LODHI COURSE MEN NEW - WHITE",70.6,122,20.4,114,109,"35.6T",NA,NA,"35.6T","S387"
"3","3","26-Feb-19","15-Feb-19","Delhi Golf Course Mens-12 - White",70.6,123,20.2,134,125,"50.0T",NA,NA,"50.0T","S387"
"4","4","12-Jun-18","09-Jun-18","Delhi Golf Course Mens-12 - White",70.6,123,20,118,113,"39.0T",NA,NA,"39.0T","S387"
"5","5","26-Aug-17","18-Aug-17","Delhi Golf Course Mens-12 - White",70.6,123,20,130,121,"46.3T",NA,NA,"46.3T","S387"
"6","6","23-Apr-17","17-Apr-17","Delhi Golf Course Mens-12 - White",70.6,123,20,128,119,"44.5T",NA,NA,"44.5T","S387"
"7","7*","18-Nov-16","13-Nov-16","Delhi Golf Course Mens-12 - White",70.6,123,20,95,95,"22.4",NA,NA,"22.4","S387"
"8","8","26-Sep-16","25-Sep-16","Delhi Golf Course Mens-12 - White",70.6,123,20,98,98,"25.2",NA,NA,"25.2","S387"
"9","9","11-Aug-16","07-Aug-16","Delhi Golf Course Mens-12 - White",70.6,123,19.9,97,97,"24.3",NA,NA,"24.3","S387"
"10","10*","06-Aug-16","04-Aug-16","Delhi Golf Course Mens-12 - White",70.6,123,19.9,94,94,"21.5",NA,NA,"21.5","S387"
"11","11*","25-Jul-16","24-Jul-16","Delhi Golf Course Mens-12 - White",70.6,123,19.8,96,96,"23.3",NA,NA,"23.3","S387"
"12","12*","14-Jun-16","12-Jun-16","Delhi Golf Course Mens-12 - White",70.6,123,19.5,94,94,"21.5",NA,NA,"21.5","S387"
"13","13","06-Jun-16","05-Jun-16","Delhi Golf Course Mens-12 - White",70.6,123,19.5,97,97,"24.3",NA,NA,"24.3","S387"
"14","14*","29-May-16","29-May-16","Delhi Golf Course Mens-12 - White",70.6,123,19.5,96,96,"23.3",NA,NA,"23.3","S387"
"15","15","23-May-16","22-May-16","Delhi Golf Course Mens-12 - White",70.6,123,19.3,96,96,"23.3T",NA,NA,"23.3T","S387"
"16","16*","26-Apr-16","23-Apr-16","Delhi Golf Course Mens-12 - White",70.6,123,18.9,95,95,"22.4T",NA,NA,"22.4T","S387"
"17","17*","19-Apr-16","17-Apr-16","Delhi Golf Course Mens-12 - White",70.6,123,19.1,91,91,"18.7",NA,NA,"18.7","S387"
"18","18*","29-Sep-15","27-Sep-15","Delhi Golf Course Mens-12 - White",70.6,123,18.8,93,93,"20.6",NA,NA,"20.6","S387"
"19","19*","31-Aug-15","30-Aug-15","Delhi Golf Course Mens-12 - White",70.6,123,18.5,92,92,"19.7",NA,NA,"19.7","S387"
"20","20*","26-May-15","24-May-15","Delhi Golf Course Mens-12 - White",70.6,123,18.7,91,91,"18.7",NA,NA,"18.7","S387"
