"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","12-Aug-22","07-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.9,90,90,"16.6",NA,NA,"16.6","S1036"
"2","2","31-Jul-22","31-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.8,93,93,"19.4",NA,NA,"19.4","S1036"
"3","3*","10-Jun-22","04-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.8,91,91,"17.5",NA,NA,"17.5","S1036"
"4","4*","31-May-22","29-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.8,91,91,"17.5T",NA,NA,"17.5T","S1036"
"5","5","22-May-22","14-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.7,92,92,"18.4",NA,NA,"18.4","S1036"
"6","6*","19-May-22","07-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.4,91,91,"17.5",NA,NA,"17.5","S1036"
"7","7*","01-May-22","30-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16,92,91,"17.5",NA,NA,"17.5","S1036"
"8","8*","27-Apr-22","24-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.8,89,89,"15.7",NA,NA,"15.7","S1036"
"9","9","25-Apr-22","16-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.8,92,92,"18.4",NA,NA,"18.4","S1036"
"10","10","21-Apr-22","15-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.6,125,107,"32.3T",NA,NA,"32.3T","S1036"
"11","11","25-Apr-22","13-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.6,91,91,"17.5",NA,NA,"17.5","S1036"
"12","12","11-Apr-22","08-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.3,92,92,"18.4",NA,NA,"18.4","S1036"
"13","13*","11-Apr-22","05-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.2,90,90,"16.6",NA,NA,"16.6","S1036"
"14","14","09-Apr-22","03-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.1,91,91,"17.5",NA,NA,"17.5","S1036"
"15","15","09-Apr-22","01-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.6,91,91,"17.5",NA,NA,"17.5","S1036"
"16","16","02-Apr-22","31-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.2,127,109,"34.2",NA,NA,"34.2","S1036"
"17","17*","11-Mar-22","06-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14,90,90,"16.6",NA,NA,"16.6","S1036"
"18","18*","09-Mar-22","27-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,13.7,90,90,"16.6",NA,NA,"16.6","S1036"
"19","19","03-Dec-21","30-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,13.1,91,91,"17.5",NA,NA,"17.5","S1036"
"20","20*","24-Nov-21","21-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,13,90,90,"16.6",NA,NA,"16.6","S1036"
