"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1",1,"28-Jul-22","21-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",103,103,28.6,NA,NA,28.6,"S835D1"
"2",2,"28-Jul-22","19-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",107,107,32.3,NA,NA,32.3,"S835D1"
