"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","14-Apr-21","07-Apr-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.2,89,89,"17.0",NA,NA,"17.0","M362"
"2","2","14-Apr-21","31-Mar-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18,93,93,"20.7",NA,NA,"20.7","M362"
"3","3*","31-Mar-21","29-Mar-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18,91,91,"18.9",NA,NA,"18.9","M362"
"4","4*","31-Mar-21","27-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,17.9,91,91,"17.5",NA,NA,"17.5","M362"
"5","5","31-Mar-21","26-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,17.9,95,95,"21.2",NA,NA,"21.2","M362"
"6","6*","31-Mar-21","25-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,18.2,90,90,"16.6",NA,NA,"16.6","M362"
"7","7*","18-Jan-21","17-Jan-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.2,92,92,"19.8",NA,NA,"19.8","M362"
"8","8*","11-Jan-21","10-Jan-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.3,91,91,"18.9",NA,NA,"18.9","M362"
"9","9","11-Jan-21","08-Jan-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.3,93,93,"20.7",NA,NA,"20.7","M362"
"10","10","11-Jan-21","05-Jan-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.2,92,92,"19.8",NA,NA,"19.8","M362"
"11","11*","01-Jan-21","27-Dec-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.4,90,90,"16.6",NA,NA,"16.6","M362"
"12","12","16-Dec-20","15-Dec-20","LODHI COURSE MEN NEW - WHITE",70.6,122,18.4,92,92,"19.8",NA,NA,"19.8","M362"
"13","13","12-Dec-20","08-Dec-20","LODHI COURSE MEN NEW - WHITE",70.6,122,18.4,92,92,"19.8",NA,NA,"19.8","M362"
"14","14*","11-Dec-20","01-Dec-20","LODHI COURSE MEN NEW - WHITE",70.6,122,18.6,90,90,"18.0",NA,NA,"18.0","M362"
"15","15","28-Nov-20","21-Nov-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.6,126,117,"41.6T",NA,NA,"41.6T","M362"
"16","16","12-Nov-20","08-Nov-20","LODHI COURSE MEN NEW - WHITE",70.6,122,18.5,93,93,"20.7",NA,NA,"20.7","M362"
"17","17","15-Oct-20","09-Oct-20","LODHI COURSE MEN NEW - BLUE",72.1,122,18.1,131,122,"46.2T",NA,NA,"46.2T","M362"
"18","18*","06-Oct-20","30-Sep-20","LODHI COURSE MEN NEW - WHITE",70.6,122,17.5,91,91,"18.9",NA,NA,"18.9","M362"
"19","19*","25-Sep-20","24-Sep-20","LODHI COURSE MEN NEW - WHITE",70.6,122,17.4,89,89,"17.0",NA,NA,"17.0","M362"
"20","20","17-Sep-20","16-Sep-20","LODHI COURSE MEN NEW - WHITE",70.6,122,17.3,95,95,"22.6",NA,NA,"22.6","M362"
