"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","09-Apr-22","03-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"16.3",87,87,"13.8",NA,NA,"13.8","M627"
"2","2","09-Apr-22","03-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"16.0",94,94,"20.3",NA,NA,"20.3","M627"
"3","3","14-Jan-22","31-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"15.7",95,95,"21.2T",NA,NA,"21.2T","M627"
"4","4","26-Aug-21","14-Aug-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"15.5",126,108,"33.3T",NA,NA,"33.3T","M627"
"5","5","29-Jul-21","24-Jul-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"15.5",94,94,"20.3T",NA,NA,"20.3T","M627"
"6","6*","09-Mar-21","27-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"15.3",90,90,"16.6T",NA,NA,"16.6T","M627"
"7","7*","16-Dec-20","13-Dec-20","LODHI COURSE MEN NEW - WHITE",70.6,122,"15.9",86,86,"14.3",NA,NA,"14.3","M627"
"8","8*","28-Nov-20","21-Nov-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"15.7",90,90,"16.6T",NA,NA,"16.6T","M627"
"9","9*","03-Nov-20","31-Oct-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"16.1",90,90,"16.6T",NA,NA,"16.6T","M627"
"10","10*","27-Oct-20","25-Oct-20","LODHI COURSE MEN NEW - WHITE",70.6,122,"15.4",90,90,"18.0",NA,NA,"18.0","M627"
"11","11*","27-Oct-20","25-Oct-20","LODHI COURSE MEN NEW - WHITE",70.6,122,"15.9",89,89,"17.0",NA,NA,"17.0","M627"
"12","12","28-Aug-20","22-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"14.7",129,111,"36.0T",NA,NA,"36.0T","M627"
"13","13","20-Aug-20","08-Aug-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"14.7",96,96,"22.1T",NA,NA,"22.1T","M627"
"14","14*","22-Jul-20","18-Jul-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"14.7",88,88,"14.7T",NA,NA,"14.7T","M627"
"15","15*","13-Jul-20","06-Jun-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"18.4",88,88,"14.7",NA,NA,"14.7","M627"
"16","16","14-May-20","13-Mar-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",98,98,"24.0T",NA,NA,"24.0T","M627"
"17","17","28-Feb-20","26-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,"N/A",100,100,"27.2",NA,NA,"27.2","M627"
"18","18*","18-Feb-20","09-Feb-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",92,92,"18.4",NA,NA,"18.4","M627"
"19","19","05-Feb-20","29-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",99,99,"24.9",NA,NA,"24.9","M627"
"20","20","06-Feb-20","25-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",103,103,"28.6T",NA,NA,"28.6T","M627"
