"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","31-Aug-11","31-Aug-11","Delhi Golf Course Mens-12 - Blue",72.1,127,"11.5",87,87,13.3,NA,NA,13.3,"S263D"
"2","2*","16-Jul-10","06-Jul-10","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",85,85,11.5,NA,NA,11.5,"S263D"
"3","3","15-Jun-10","15-Jun-10","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",85,85,11.5,NA,NA,11.5,"S263D"
"4","4","16-Sep-09","16-Sep-09","Delhi Golf Course Mens-12 - Blue",72.1,127,"N/A",89,89,15,NA,NA,15,"S263D"
"5","5","12-Jan-09","07-Jan-09","Delhi  Golf Club  - Blue",72.1,127,"N/A",89,89,15,NA,NA,15,"S263D"
"6","6","30-Dec-08","23-Dec-08","Delhi  Golf Club  - Blue",72.1,127,"N/A",88,88,14.1,NA,NA,14.1,"S263D"
