"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","30-Sep-22","28-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,12.4,89,89,"13.7",NA,NA,"13.7","V046"
"2","2","21-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,12.2,95,95,"18.8T",NA,NA,"18.8T","V046"
"3","3*","15-Sep-22","10-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,11.9,89,89,"13.7T",NA,NA,"13.7T","V046"
"4","4*","01-Sep-22","27-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,12.5,85,85,"10.3T",NA,NA,"10.3T","V046"
"5","5","31-Aug-22","21-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,12.5,93,93,"17.1",NA,NA,"17.1","V046"
"6","6*","16-Aug-22","14-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,14.4,81,81,"6.9",NA,1,"5.9","V046"
"7","7*","31-Jul-22","30-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.3,86,86,"12.9",NA,1,"11.9","V046"
"8","8","27-Jul-22","24-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.3,94,94,"20.3T",NA,1,"19.3T","V046"
"9","9","31-May-22","29-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.4,90,90,"16.6T",NA,1,"15.6T","V046"
"10","10*","23-May-22","21-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.7,89,89,"15.7",NA,1,"14.7","V046"
"11","11","22-May-22","14-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.7,92,92,"18.4",NA,1,"17.4","V046"
"12","12*","27-Apr-22","24-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.8,89,89,"15.7",NA,1,"14.7","V046"
"13","13","27-Apr-22","23-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.6,92,92,"18.4",NA,1,"17.4","V046"
"14","14","22-Apr-22","16-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.6,149,121,"45.3T",NA,1,"44.3T","V046"
"15","15*","13-Apr-22","09-Apr-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.9,89,89,"15.7",NA,1,"14.7","V046"
"16","16","02-Apr-22","28-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.4,92,92,"18.4T",NA,1,"17.4T","V046"
"17","17*","24-Feb-22","23-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.3,82,82,"9.2",NA,1,"8.2","V046"
"18","18","24-Feb-22","22-Feb-22","LODHI COURSE MEN NEW - WHITE",70.6,122,14.3,91,91,"18.9",NA,1,"17.9","V046"
"19","19*","23-Feb-22","20-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,14.4,89,89,"15.7",NA,1,"14.7","V046"
"20","20","23-Feb-22","19-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,13.5,92,92,"18.4",NA,1,"17.4","V046"
