"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","15-Apr-21","09-Apr-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"16.6",92,92,"18.4",NA,NA,"18.4","B516S"
"2","2","14-Apr-21","03-Apr-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"16.6",91,91,"17.5",NA,NA,"17.5","B516S"
"3","3","30-May-21","01-Apr-21","DLF GOLF AND COUNTRY CLUB - Blue",71.3,129,"N/A",92,92,"18.1T",NA,NA,"18.1T","B516S"
"4","4*","30-May-21","25-Mar-21","DLF GOLF AND COUNTRY CLUB - Blue",71.3,129,"N/A",91,91,"17.3T",NA,NA,"17.3T","B516S"
"5","5","30-May-21","22-Mar-21","DLF GOLF AND COUNTRY CLUB - Blue",71.3,129,"N/A",93,93,"19.0T",NA,NA,"19.0T","B516S"
"6","6","30-May-21","11-Feb-21","DLF GOLF AND COUNTRY CLUB - Blue",71.3,129,"N/A",91,91,"17.3T",NA,NA,"17.3T","B516S"
"7","7*","17-Feb-21","11-Feb-21","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",90,90,"16.6",NA,NA,"16.6","B516S"
