"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","13-Apr-18","07-Apr-18","Delhi Golf Course Mens-12 - Blue",72.1,127,10,93,93,"18.6T",NA,NA,"18.6T","K722"
"2","2*","02-Dec-17","26-Nov-17","Delhi Golf Course Mens-12 - Blue",72.1,127,10.2,79,79,"6.1T",NA,NA,"6.1T","K722"
"3","3","15-Nov-17","12-Nov-17","Delhi Golf Course Mens-12 - Blue",72.1,127,9.7,89,89,"15.0T",NA,NA,"15.0T","K722"
"4","4","23-May-16","22-May-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.2,92,92,"17.7T",NA,NA,"17.7T","K722"
"5","5*","08-May-16","15-Apr-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.2,87,87,"13.3T",NA,NA,"13.3T","K722"
"6","6","17-May-15","15-May-15","Delhi Golf Course Mens-12 - Blue",72.1,127,9.2,89,89,"15.0T",NA,NA,"15.0T","K722"
"7","7*","28-Feb-15","27-Feb-15","Delhi Golf Course Mens-12 - Blue",72.1,127,9,86,86,"12.4T",NA,NA,"12.4T","K722"
"8","8","24-Nov-13","24-Nov-13","Delhi Golf Course Mens-12 - Blue",72.1,127,8.6,93,93,"18.6",NA,NA,"18.6","K722"
"9","9*","16-Jun-13","16-Jun-13","Delhi Golf Course Mens-12 - Blue",72.1,127,8.3,85,85,"11.5T",NA,NA,"11.5T","K722"
"10","10*","03-Feb-13","03-Feb-13","Delhi Golf Course Mens-12 - Blue",72.1,127,8.1,84,84,"10.6T",NA,NA,"10.6T","K722"
"11","11","15-Mar-13","13-Jan-13","Delhi Golf Course Mens-12 - Blue",72.1,127,8.1,93,93,"18.6",NA,NA,"18.6","K722"
"12","12","08-Dec-12","08-Dec-12","Delhi Golf Course Mens-12 - Blue",72.1,127,8,93,92,"17.7",NA,NA,"17.7","K722"
"13","13","28-Jul-12","28-Jul-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.9,87,87,"13.3T",NA,NA,"13.3T","K722"
"14","14","26-May-12","26-May-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.7,98,96,"21.3T",NA,NA,"21.3T","K722"
"15","15*","17-May-12","17-May-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.6,84,84,"10.6",NA,NA,"10.6","K722"
"16","16*","28-Apr-12","28-Apr-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.6,84,84,"10.6",NA,NA,"10.6","K722"
"17","17*","20-Apr-12","20-Apr-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.5,81,81,"7.9",NA,NA,"7.9","K722"
"18","18*","19-Apr-12","19-Apr-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.5,82,82,"8.8",NA,NA,"8.8","K722"
"19","19*","16-Mar-12","16-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,7.4,82,82,"8.8T",NA,NA,"8.8T","K722"
"20","20","07-Dec-11","07-Dec-11","Delhi Golf Course Mens-12 - Blue",72.1,127,7.4,90,90,"15.9",NA,NA,"15.9","K722"
