"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","03-Feb-20","05-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,14,95,95,"21.2",NA,NA,"21.2","D213"
"2","2*","05-Apr-19","30-Mar-19","Delhi Golf Course Mens-12 - Blue",72.1,127,14.1,85,85,"11.5",NA,NA,"11.5","D213"
"3","3*","02-Feb-19","13-Jan-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.9,88,88,"14.1",NA,NA,"14.1","D213"
"4","4*","06-Jan-19","06-Jan-19","Delhi Golf Course Mens-12 - Blue",72.1,127,14,87,87,"13.3",NA,NA,"13.3","D213"
"5","5*","28-Dec-18","23-Dec-18","Delhi Golf Course Mens-12 - Blue",72.1,127,13.9,89,89,"15.0",NA,NA,"15.0","D213"
"6","6*","23-Dec-18","16-Dec-18","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,90,90,"15.9",NA,NA,"15.9","D213"
"7","7*","30-Nov-18","29-Nov-18","Delhi Golf Course Mens-12 - Blue",72.1,127,13.4,88,88,"14.1",NA,NA,"14.1","D213"
"8","8*","26-Nov-18","23-Nov-18","Delhi Golf Course Mens-12 - Blue",72.1,127,13.2,89,89,"15.0",NA,NA,"15.0","D213"
"9","9","15-Mar-17","13-Mar-17","Delhi Golf Course Mens-12 - Blue",72.1,127,13,92,92,"17.7",NA,NA,"17.7","D213"
"10","10","20-Feb-17","18-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,90,90,"15.9",NA,NA,"15.9","D213"
"11","11","21-Feb-17","17-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,93,93,"18.6T",NA,NA,"18.6T","D213"
"12","12","30-Jan-17","29-Jan-17","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,94,94,"19.5",NA,NA,"19.5","D213"
"13","13*","16-Aug-16","15-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,89,89,"15.0",NA,NA,"15.0","D213"
"14","14","16-Aug-16","14-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.7,92,92,"17.7",NA,NA,"17.7","D213"
"15","15*","14-Aug-16","13-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,89,89,"15.0",NA,NA,"15.0","D213"
"16","16","09-Aug-16","07-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,90,90,"15.9",NA,NA,"15.9","D213"
"17","17","09-Aug-16","06-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.1,97,97,"22.2",NA,NA,"22.2","D213"
"18","18*","27-Jun-16","26-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.3,85,85,"11.5",NA,NA,"11.5","D213"
"19","19","16-May-16","15-May-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.3,94,94,"19.5",NA,NA,"19.5","D213"
"20","20","16-May-16","14-May-16","Delhi Golf Course Mens-12 - Blue",72.1,127,12.1,91,91,"16.8",NA,NA,"16.8","D213"
