"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","23-Sep-22","18-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,0.4,75,75,"1.8",NA,NA,"1.8","S846"
"2","2","20-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,0.2,84,83,"8.6T",NA,NA,"8.6T","S846"
"3","3","15-Sep-22","11-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,0.2,82,79,"5.2T",NA,NA,"5.2T","S846"
"4","4*","01-Sep-22","31-Aug-22","LODHI COURSE MEN NEW - BLUE",72.9,133,0.3,74,74,"0.9",NA,NA,"0.9","S846"
"5","5*","01-Sep-22","28-Aug-22","LODHI COURSE MENS NEW - BLACK",73.8,136,0.6,73,73,"-0.7T",NA,NA,"-0.7T","S846"
"6","6*","13-Sep-22","15-Aug-22","MOUNTAIN COURSE - Golden",73.5,152,0.9,74,74,"0.4",NA,NA,"0.4","S846"
"7","7","13-Sep-22","12-Aug-22","WEST SEATTLE GOLF COURSE - BLACK",71.5,125,0.9,78,78,"5.9",NA,NA,"5.9","S846"
"8","8","13-Sep-22","04-Aug-22","SHUKSAN GOLF CLUB - Blue",70.5,125,1,73,73,"2.3",NA,NA,"2.3","S846"
"9","9","13-Sep-22","10-Jun-22","TRUE BLUE GOLF CLUB - Blue",72.6,139,0.9,77,77,"3.6",NA,NA,"3.6","S846"
"10","10","13-Sep-22","10-Jun-22","CALEDONIA GOLF  FISH CLUB - Pintail",71.4,144,1.1,74,74,"2.0",NA,NA,"2.0","S846"
"11","11","13-Sep-22","09-Jun-22","TIDE WATER - Blue",72.6,144,1,80,80,"5.8",NA,NA,"5.8","S846"
"12","12*","13-Sep-22","08-Jun-22","Barefoot Resort   Golf - Black",72.4,137,0.9,71,71,"-1.2",NA,NA,"-1.2","S846"
"13","13*","13-Sep-22","08-Jun-22","THE DYE CLUB - PLATINUM",76,143,0.7,77,77,"0.8",NA,NA,"0.8","S846"
"14","14","13-Sep-22","07-Jun-22","TPC MYRTLE BEACH - Black",74,145,0.7,81,81,"5.5",NA,NA,"5.5","S846"
"15","15*","30-May-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,0.5,74,74,"1.8",NA,NA,"1.8","S846"
"16","16*","09-Jun-22","27-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,0.7,74,74,"1.8",NA,NA,"1.8","S846"
"17","17","23-May-22","22-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,0.7,78,78,"5.5",NA,NA,"5.5","S846"
"18","18*","23-May-22","19-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,1.4,69,69,"-2.9",NA,NA,"-2.9","S846"
"19","19*","22-May-22","15-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,1.8,74,74,"1.8",NA,NA,"1.8","S846"
"20","20","22-May-22","14-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,1.5,78,78,"5.5",NA,NA,"5.5","S846"
