"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","30-Sep-22","28-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,16.9,92,92,"16.2",NA,NA,"16.2","B458"
"2","2","20-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,16.9,122,116,"36.6T",NA,NA,"36.6T","B458"
"3","3*","11-Mar-22","04-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17.7,87,87,"13.8",NA,NA,"13.8","B458"
"4","4","10-Mar-22","02-Mar-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17.7,97,97,"23.1",NA,NA,"23.1","B458"
"5","5*","24-Feb-22","23-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17.4,89,89,"15.7",NA,NA,"15.7","B458"
"6","6","19-Feb-22","16-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.6,95,95,"21.2",NA,NA,"21.2","B458"
"7","7*","11-Feb-22","09-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,16.2,92,92,"18.4",NA,NA,"18.4","B458"
"8","8","09-Feb-22","02-Feb-22","LODHI COURSE MEN NEW - BLUE",72.1,122,15.6,96,96,"22.1",NA,NA,"22.1","B458"
"9","9","14-Jan-22","31-Dec-21","LODHI COURSE MEN NEW - BLUE",72.1,122,15.3,108,104,"29.5T",NA,NA,"29.5T","B458"
"10","10","14-Apr-21","07-Apr-21","LODHI COURSE MEN NEW - BLUE",72.1,122,15.1,99,99,"24.9",NA,NA,"24.9","B458"
"11","11","31-Mar-21","24-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,14.7,101,101,"26.8",NA,NA,"26.8","B458"
"12","12","20-Mar-21","18-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,14.7,96,96,"22.1",NA,NA,"22.1","B458"
"13","13","16-Mar-21","10-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,14.2,103,102,"27.7",NA,NA,"27.7","B458"
"14","14*","14-May-20","13-Mar-20","LODHI COURSE MEN NEW - BLUE",72.1,122,13.9,93,93,"19.4T",NA,NA,"19.4T","B458"
"15","15*","14-Feb-20","05-Feb-20","LODHI COURSE MEN NEW - BLUE",72.1,122,13.6,93,93,"19.4",NA,NA,"19.4","B458"
"16","16*","05-Feb-20","29-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,13.7,87,87,"13.8",NA,NA,"13.8","B458"
"17","17*","27-Nov-19","24-Nov-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.6,88,88,"14.1",NA,NA,"14.1","B458"
"18","18","26-Feb-19","15-Feb-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.4,128,110,"33.7T",NA,NA,"33.7T","B458"
"19","19*","06-Feb-19","30-Jan-19","Delhi Golf Course Mens-12 - White",70.6,123,13.4,93,93,"20.6",NA,NA,"20.6","B458"
"20","20*","05-Feb-19","23-Jan-19","Delhi Golf Course Mens-12 - White",70.6,123,13.4,88,88,"16.0",NA,NA,"16.0","B458"
