"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","01-Sep-22","26-Aug-22","Lodhi Course Ladies - Yellow",74.5,134,"12.4",84,84,"8.0T",NA,NA,"8.0T","B590"
"2","2*","29-May-16","26-May-16","Delhi Golf Club - Red",74.5,123,"13.3",86,86,"10.6",NA,NA,"10.6","B590"
"3","3","28-Jun-14","23-Jun-14","Delhi Golf Club - Red",74.5,123,"13.3",94,94,"17.9",NA,NA,"17.9","B590"
"4","4","28-Jun-14","22-May-14","Delhi Golf Club - Red",74.5,123,"13.3",95,94,"17.9",NA,NA,"17.9","B590"
"5","5*","28-Jun-14","09-May-14","Delhi Golf Club - Red",74.5,123,"13.3",90,89,"13.3",NA,NA,"13.3","B590"
"6","6","28-Jun-14","07-May-14","Delhi Golf Club - Red",74.5,123,"N/A",91,91,"15.2",NA,NA,"15.2","B590"
"7","7","28-Jun-14","29-Apr-14","Delhi Golf Club - Red",74.5,123,"N/A",89,89,"13.3",NA,NA,"13.3","B590"
"8","8","28-Jun-14","25-Apr-14","Delhi Golf Club - Red",74.5,123,"N/A",92,92,"16.1",NA,NA,"16.1","B590"
"9","9","23-Apr-14","23-Apr-14","Delhi Golf Club - Red",74.5,123,"N/A",97,97,"20.7",NA,NA,"20.7","B590"
"10","10","28-Jun-14","22-Apr-14","Delhi Golf Club - Red",74.5,123,"N/A",97,97,"20.7",NA,NA,"20.7","B590"
