"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","21-Sep-22","16-Sep-22","LODHI COURSE MEN NEW - BLUE",72.9,133,10.5,85,85,"10.3T",NA,NA,"10.3T","J115"
"2","2*","12-Aug-22","06-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.5,82,82,"9.2",NA,NA,"9.2","J115"
"3","3","27-Jul-22","23-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.4,97,95,"21.2T",NA,NA,"21.2T","J115"
"4","4","19-Jul-22","16-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,94,94,"20.3",NA,NA,"20.3","J115"
"5","5","12-Jul-22","09-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,87,87,"13.8",NA,NA,"13.8","J115"
"6","6*","03-Oct-21","25-Sep-21","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,85,85,"11.9T",NA,NA,"11.9T","J115"
"7","7*","19-Mar-21","14-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,85,85,"11.9",NA,NA,"11.9","J115"
"8","8","18-Mar-21","13-Mar-21","LODHI COURSE MEN NEW - BLUE",72.1,122,10.1,87,87,"13.8",NA,NA,"13.8","J115"
"9","9","10-Mar-21","28-Feb-21","Delhi Golf Course Mens-12 - Blue",72.1,127,9.7,89,89,"15.0T",NA,NA,"15.0T","J115"
"10","10*","15-Feb-17","11-Feb-17","Delhi Golf Course Mens-12 - Blue",72.1,127,9.6,83,83,"9.7",NA,NA,"9.7","J115"
"11","11","21-Jan-17","14-Jan-17","Delhi Golf Course Mens-12 - Blue",72.1,127,9.5,89,89,"15.0",NA,NA,"15.0","J115"
"12","12","13-Nov-16","11-Nov-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.5,89,89,"15.0T",NA,NA,"15.0T","J115"
"13","13","23-Oct-16","22-Oct-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.5,88,88,"14.1",NA,NA,"14.1","J115"
"14","14*","20-Aug-16","18-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.5,85,85,"11.5",NA,NA,"11.5","J115"
"15","15*","19-Aug-16","17-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.8,81,81,"7.9",NA,NA,"7.9","J115"
"16","16","16-Aug-16","14-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,9.8,86,86,"12.4",NA,NA,"12.4","J115"
"17","17*","12-Aug-16","10-Aug-16","Delhi Golf Course Mens-12 - Blue",72.1,127,10.2,83,83,"9.7",NA,NA,"9.7","J115"
"18","18*","29-Jul-16","24-Jul-16","Delhi Golf Course Mens-12 - Blue",72.1,127,10.4,85,85,"11.5",NA,NA,"11.5","J115"
"19","19*","21-Jul-16","20-Jul-16","Delhi Golf Course Mens-12 - Blue",72.1,127,10.8,83,83,"9.7",NA,NA,"9.7","J115"
"20","20","19-Jun-16","18-Jun-16","Delhi Golf Course Mens-12 - Blue",72.1,127,11,88,87,"13.3",NA,NA,"13.3","J115"
