"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","06-Feb-20","25-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,14.4,128,110,"35.1T",NA,NA,"35.1T","CPA69"
"2","2*","04-Feb-20","18-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,14.4,90,90,"16.6",NA,NA,"16.6","CPA69"
"3","3*","03-Feb-20","11-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,14.8,88,88,"14.7",NA,NA,"14.7","CPA69"
"4","4*","13-Dec-19","07-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15,90,90,"16.6",NA,NA,"16.6","CPA69"
"5","5*","10-Dec-19","01-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,15.3,89,89,"15.7",NA,NA,"15.7","CPA69"
"6","6","02-Dec-19","30-Nov-19","LODHI COURSE MEN NEW - BLUE",72.1,122,14.2,94,94,"20.3T",NA,NA,"20.3T","CPA69"
"7","7*","27-Nov-19","24-Nov-19","LODHI COURSE MEN NEW - BLUE",72.1,122,14.3,87,87,"13.8",NA,NA,"13.8","CPA69"
"8","8*","27-Nov-19","23-Nov-19","LODHI COURSE MEN NEW - BLUE",72.1,122,14,90,90,"16.6",NA,NA,"16.6","CPA69"
"9","9","07-Mar-19","02-Mar-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.3,93,93,"18.6",NA,NA,"18.6","CPA69"
"10","10*","25-Feb-19","23-Feb-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.2,88,88,"14.1",NA,NA,"14.1","CPA69"
"11","11","19-Jan-19","19-Jan-19","Delhi Golf Course Mens-12 - Blue",72.1,127,13.2,130,112,"35.5T",NA,NA,"35.5T","CPA69"
"12","12*","05-Dec-18","02-Dec-18","Delhi Golf Course Mens-12 - Blue",72.1,127,14.3,81,81,"7.9",NA,NA,"7.9","CPA69"
"13","13","12-Jun-18","09-Jun-18","Delhi Golf Course Mens-12 - Blue",72.1,127,14.3,93,93,"18.6T",NA,NA,"18.6T","CPA69"
"14","14*","14-Feb-18","11-Feb-18","Delhi Golf Course Mens-12 - Blue",72.1,127,15,85,85,"11.5",NA,NA,"11.5","CPA69"
"15","15","29-Jan-18","28-Jan-18","Delhi Golf Course Mens-12 - Blue",72.1,127,15,93,93,"18.6",NA,NA,"18.6","CPA69"
"16","16","15-Dec-17","10-Dec-17","Delhi Golf Course Mens-12 - Blue",72.1,127,13.8,97,97,"22.2",NA,NA,"22.2","CPA69"
"17","17*","01-Dec-17","25-Nov-17","Delhi Golf Course Mens-12 - Blue",72.1,127,14.4,91,91,"16.8T",NA,NA,"16.8T","CPA69"
"18","18","15-Nov-17","12-Nov-17","Delhi Golf Course Mens-12 - Blue",72.1,127,12.3,125,107,"31.1T",NA,NA,"31.1T","CPA69"
"19","19","23-Sep-17","16-Sep-17","Delhi Golf Course Mens-12 - Blue",72.1,127,12.3,101,100,"24.8T",NA,NA,"24.8T","CPA69"
"20","20","24-Jul-17","22-Jul-17","Delhi Golf Course Mens-12 - Blue",72.1,127,7.9,91,91,"16.8T",NA,NA,"16.8T","CPA69"
