"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","12-Aug-22","06-Aug-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17,90,90,16.6,NA,NA,16.6,"J154"
"2","2*","22-May-22","08-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,17.2,90,90,16.6,NA,NA,16.6,"J154"
"3","3*","04-Feb-20","12-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,17.5,90,90,16.6,NA,NA,16.6,"J154"
"4","4*","04-Nov-19","03-Nov-19","LODHI COURSE MEN NEW - BLUE",72.1,122,17.6,90,90,16.6,NA,NA,16.6,"J154"
"5","5*","17-Oct-16","14-Oct-16","Delhi Golf Course Mens-12 - Blue",72.1,127,17.9,90,90,15.9,NA,NA,15.9,"J154"
"6","6*","24-Nov-15","22-Nov-15","Delhi Golf Course Mens-12 - Blue",72.1,127,17.8,91,91,16.8,NA,NA,16.8,"J154"
"7","7*","23-Nov-15","21-Nov-15","Delhi Golf Course Mens-12 - Blue",72.1,127,17.9,93,93,18.6,NA,NA,18.6,"J154"
"8","8","25-Mar-15","25-Feb-15","Delhi Golf Course Mens-12 - Blue",72.1,127,18.1,93,93,18.6,NA,NA,18.6,"J154"
"9","9","06-Apr-14","06-Apr-14","Delhi Golf Course Mens-12 - Blue",72.1,127,18,96,96,21.3,NA,NA,21.3,"J154"
"10","10","30-Mar-14","30-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.7,100,100,24.8,NA,NA,24.8,"J154"
"11","11","29-Mar-14","29-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.7,101,101,25.7,NA,NA,25.7,"J154"
"12","12","23-Mar-14","23-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.7,94,94,19.5,NA,NA,19.5,"J154"
"13","13","22-Mar-14","22-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.6,94,94,19.5,NA,NA,19.5,"J154"
"14","14","16-Mar-14","16-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.3,101,101,25.7,NA,NA,25.7,"J154"
"15","15","23-Mar-14","09-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.1,93,93,18.6,NA,NA,18.6,"J154"
"16","16","19-Mar-14","08-Mar-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.1,97,97,22.2,NA,NA,22.2,"J154"
"17","17*","23-Feb-14","23-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.1,92,92,17.7,NA,NA,17.7,"J154"
"18","18*","16-Feb-14","16-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.2,91,91,16.8,NA,NA,16.8,"J154"
"19","19","16-Feb-14","09-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.2,94,94,19.5,NA,NA,19.5,"J154"
"20","20*","13-Feb-14","02-Feb-14","Delhi Golf Course Mens-12 - Blue",72.1,127,17.7,90,90,15.9,NA,NA,15.9,"J154"
