"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1","23-Sep-09","18-Sep-09","Delhi Golf Course Mens-12 - Blue",72.1,127,"7.9",83,83,9.7,NA,NA,9.7,"SD007"
"2","2","19-Mar-09","18-Mar-09","Delhi  Golf Club  - Blue",72.1,127,"7.4",85,85,11.5,NA,NA,11.5,"SD007"
"3","3","12-Feb-09","11-Feb-09","Delhi  Golf Club  - Blue",72.1,127,"7.4",90,90,15.9,NA,NA,15.9,"SD007"
"4","4","20-Mar-08","11-Mar-08","Delhi  Golf Club  - Blue",72.1,127,"7.0",93,93,18.6,NA,NA,18.6,"SD007"
"5","5*","19-Aug-06","17-Aug-06","Delhi  Golf Club  - Blue",72.1,127,"7.0",82,82,8.8,NA,NA,8.8,"SD007"
"6","6*","11-Aug-06","10-Aug-06","Delhi  Golf Club  - Blue",72.1,127,"N/A",80,80,7,NA,NA,7,"SD007"
"7","7","26-Jul-06","25-Jul-06","Delhi  Golf Club  - Blue",72.1,127,"N/A",86,86,12.4,NA,NA,12.4,"SD007"
"8","8","31-Mar-06","28-Mar-06","Delhi  Golf Club  - Blue",72.1,127,"N/A",82,82,8.8,NA,NA,8.8,"SD007"
"9","9","14-May-05","05-May-05","Delhi  Golf Club  - Blue",72.1,127,"N/A",86,86,12.4,NA,NA,12.4,"SD007"
"10","10*","16-Mar-05","04-Mar-05","Delhi  Golf Club  - Blue",72.1,127,"N/A",81,81,7.9,NA,NA,7.9,"SD007"
