"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","08-Jun-13","08-Jun-13","Delhi Golf Course Mens-12 - Blue",72.1,127,10.4,87,87,"13.3",NA,NA,"13.3","S475"
"2","2*","25-May-13","25-May-13","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,77,77,"4.4",NA,1,"3.4","S475"
"3","3*","15-Apr-12","15-Apr-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.9,84,84,"10.6",NA,1,"9.6","S475"
"4","4","22-Mar-12","22-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.8,91,91,"16.8",NA,1,"15.8","S475"
"5","5","18-Mar-12","18-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.6,94,94,"19.5",NA,1,"18.5","S475"
"6","6","04-Mar-12","04-Mar-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,93,93,"18.6",NA,1,"17.6","S475"
"7","7*","05-Feb-12","05-Feb-12","Delhi Golf Course Mens-12 - Blue",72.1,127,12.3,87,87,"13.3",NA,1,"12.3","S475"
"8","8*","04-Dec-11","04-Dec-11","Delhi Golf Course Mens-12 - Blue",72.1,127,12.4,87,87,"13.3",NA,1,"12.3","S475"
"9","9*","28-Aug-11","28-Aug-11","Delhi Golf Course Mens-12 - Blue",72.1,127,12.5,88,88,"14.1",NA,1,"13.1","S475"
"10","10*","21-Aug-11","21-Aug-11","Delhi Golf Course Mens-12 - Blue",72.1,127,12.1,88,88,"14.1T",NA,1,"13.1T","S475"
"11","11","07-Aug-11","07-Aug-11","Delhi Golf Course Mens-12 - Blue",72.1,127,11.9,90,90,"15.9",NA,1,"14.9","S475"
"12","12","31-Jul-11","31-Jul-11","Delhi Golf Course Mens-12 - Blue",72.1,127,11.4,92,91,"16.8",NA,1,"15.8","S475"
"13","13","20-Jun-11","19-Jun-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.6,89,89,"15.0",NA,1,"14.0","S475"
"14","14","13-Jun-11","12-Jun-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.6,91,91,"16.8",NA,1,"15.8","S475"
"15","15*","30-May-11","29-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.7,82,82,"8.8",NA,1,"7.8","S475"
"16","16","23-May-11","22-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.6,90,90,"15.9",NA,1,"14.9","S475"
"17","17*","09-May-11","08-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.3,88,88,"14.1",NA,1,"13.1","S475"
"18","18*","07-May-11","01-May-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.3,86,86,"12.4",NA,1,"11.4","S475"
"19","19","26-Apr-11","17-Apr-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.3,93,93,"18.6",NA,1,"17.6","S475"
"20","20","14-Apr-11","03-Apr-11","Delhi Golf Course Mens-12 - Blue",72.1,127,10.3,89,89,"15.0",NA,1,"14.0","S475"
