"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","13-Jul-22","02-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20,84,84,"11.0",NA,1,"10.0","S112"
"2","2*","30-Jun-22","19-Jun-22","LODHI COURSE MEN NEW - BLUE",72.1,122,20.7,91,91,"17.5",NA,1,"16.5","S112"
"3","3*","21-Dec-21","18-Dec-21","LODHI COURSE MEN NEW - WHITE",70.6,122,21.5,89,89,"17.0",NA,1,"16.0","S112"
"4","4*","16-Nov-21","13-Nov-21","LODHI COURSE MEN NEW - WHITE",70.6,122,21,89,89,"17.0",NA,1,"16.0","S112"
"5","5*","12-Nov-21","07-Nov-21","LODHI COURSE MEN NEW - BLUE",72.1,122,21.4,95,95,"21.2",NA,1,"20.2","S112"
"6","6*","19-Oct-21","16-Oct-21","LODHI COURSE MEN NEW - BLUE",72.1,122,22,95,95,"21.2",NA,1,"20.2","S112"
"7","7","20-Mar-20","10-Mar-20","LODHI COURSE MEN NEW - WHITE",70.6,122,22,97,97,"24.5",NA,1,"23.5","S112"
"8","8","29-Feb-20","28-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,21.4,101,101,"28.2",NA,1,"27.2","S112"
"9","9","27-Feb-20","23-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,20.3,98,98,"25.4",NA,1,"24.4","S112"
"10","10","27-Feb-20","21-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,19.8,102,102,"29.1",NA,1,"28.1","S112"
"11","11","27-Feb-20","19-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,19.8,102,102,"29.1",NA,1,"28.1","S112"
"12","12*","17-Feb-20","06-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,19.9,96,96,"23.5",NA,1,"22.5","S112"
"13","13","14-Feb-20","05-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,19.3,97,97,"24.5",NA,1,"23.5","S112"
"14","14","14-Feb-20","02-Feb-20","LODHI COURSE MEN NEW - WHITE",70.6,122,18.5,103,103,"30.0",NA,1,"29.0","S112"
"15","15*","06-Feb-20","25-Jan-20","LODHI COURSE MEN NEW - BLUE",72.1,122,17.5,97,97,"23.1T",NA,1,"22.1T","S112"
"16","16*","26-Dec-19","21-Dec-19","LODHI COURSE MEN NEW - BLUE",72.1,122,17.7,92,92,"18.4",NA,1,"17.4","S112"
"17","17*","18-Mar-19","13-Mar-19","Delhi Golf Course Mens-12 - Blue",72.1,127,17.3,95,95,"20.4",NA,1,"19.4","S112"
"18","18","07-Mar-19","28-Feb-19","Delhi Golf Course Mens-12 - White",70.6,123,17.1,109,107,"33.4",NA,1,"32.4","S112"
"19","19","01-Jan-19","01-Jan-19","Delhi Golf Course Mens-12 - White",70.6,123,16.5,100,100,"27.0",NA,1,"26.0","S112"
"20","20","25-Dec-18","20-Dec-18","Delhi Golf Course Mens-12 - White",70.6,123,16.1,100,100,"27.0",NA,1,"26.0","S112"
