"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1",1,"30-Jul-22","26-Jul-22","PEACOCK COURSE - Blue",60.8,105,"N/A",92,92,33.6,NA,NA,33.6,"K845D"
"2",2,"11-Jul-22","10-Jul-22","PEACOCK COURSE - Blue",60.8,105,"N/A",100,100,42.2,NA,NA,42.2,"K845D"
"3",3,"04-Jun-22","28-May-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",88,88,14.7,NA,NA,14.7,"K845D"
