"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1","1*","23-Sep-22","18-Sep-22","LODHI COURSE MEN NEW - WHITE",71.4,129,15.4,92,92,"18.0",NA,NA,"18.0","J172"
"2","2","21-Sep-22","15-Sep-22","LODHI COURSE MEN NEW - WHITE",71.4,129,15.4,99,97,"22.4T",NA,NA,"22.4T","J172"
"3","3*","15-Sep-22","11-Sep-22","LODHI COURSE MEN NEW - WHITE",71.4,129,15.5,93,93,"18.9T",NA,NA,"18.9T","J172"
"4","4","30-Jun-22","26-Jun-22","LODHI COURSE MEN NEW - WHITE",70.6,122,15.5,96,96,"23.5T",NA,NA,"23.5T","J172"
"5","5","31-May-22","29-May-22","LODHI COURSE MEN NEW - WHITE",70.6,122,15.5,117,107,"33.7T",NA,NA,"33.7T","J172"
"6","6","14-Jan-22","02-Jan-22","LODHI COURSE MEN NEW - WHITE",70.6,122,14.5,92,92,"19.8",NA,NA,"19.8","J172"
"7","7*","09-Dec-21","05-Dec-21","LODHI COURSE MEN NEW - WHITE",70.6,122,15.3,84,84,"12.4",NA,NA,"12.4","J172"
"8","8*","29-Nov-21","28-Nov-21","LODHI COURSE MEN NEW - WHITE",70.6,122,15.7,88,88,"16.1",NA,NA,"16.1","J172"
"9","9*","24-Nov-21","21-Nov-21","LODHI COURSE MEN NEW - WHITE",70.6,122,16.4,86,86,"14.3",NA,NA,"14.3","J172"
"10","10*","17-Nov-21","14-Nov-21","LODHI COURSE MEN NEW - WHITE",70.6,122,17.3,85,85,"13.3",NA,NA,"13.3","J172"
"11","11*","12-Nov-21","07-Nov-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.2,85,85,"13.3",NA,NA,"13.3","J172"
"12","12*","01-Nov-21","31-Oct-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.9,88,88,"16.1",NA,NA,"16.1","J172"
"13","13*","27-Oct-21","24-Oct-21","LODHI COURSE MEN NEW - WHITE",70.6,122,19.4,85,85,"13.3",NA,NA,"13.3","J172"
"14","14","13-Oct-21","10-Oct-21","LODHI COURSE MEN NEW - WHITE",70.6,122,19.3,94,94,"21.7",NA,NA,"21.7","J172"
"15","15","13-Oct-21","03-Oct-21","LODHI COURSE MEN NEW - WHITE",70.6,122,19.2,96,96,"23.5",NA,NA,"23.5","J172"
"16","16*","03-Oct-21","26-Sep-21","LODHI COURSE MEN NEW - WHITE",70.6,122,19.2,89,89,"17.0T",NA,NA,"17.0T","J172"
"17","17","24-Sep-21","19-Sep-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.9,95,95,"22.6",NA,NA,"22.6","J172"
"18","18","10-Sep-21","05-Sep-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.5,96,96,"23.5",NA,NA,"23.5","J172"
"19","19","01-Sep-21","29-Aug-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18.2,99,99,"26.3",NA,NA,"26.3","J172"
"20","20","25-Aug-21","15-Aug-21","LODHI COURSE MEN NEW - WHITE",70.6,122,18,99,98,"25.4T",NA,NA,"25.4T","J172"
