"","rnd","entered","played","course_tee","rating","slope","index","gross","adj","diff","m_adj","esr","n_diff","ID"
"1",1,"28-Jul-22","21-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",98,98,24,NA,NA,24,"S835D"
"2",2,"28-Jul-22","19-Jul-22","LODHI COURSE MEN NEW - BLUE",72.1,122,"N/A",99,99,24.9,NA,NA,24.9,"S835D"
